,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
4806051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806146,,,,,,,,,,,,,,,,,,,,,,0.014114627614617348,0.00024561723694205284,,,,,,,,,,,-0.035610415041446686,-0.0003401227295398712,,,,,,,,,,,,,,,,-1.5065219402313232,-0.0004115235060453415,,,,,
4806146,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806146,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
4806146,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806146,,,,0.22380775213241577,,,,,,,,,,,,,,,-86.0,0.8087084293365479,-2.0403265953063965,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4806146,,0.0,-0.2199999988079071,,,,,,,0.0008151186048053205,,,,0.0036493337247520685,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
511182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
4806149,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4806149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-25,0,0,,,47,0,-1021,-31,0
4806151,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.699951171875,3166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806151,,,,,,,32767.0,14783.0,98.0,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806246,,,,,,,,,,,,,,,,,,,,,,0.01410081796348095,-0.00020823068916797638,,,,,,,,,,,-0.03562875837087631,-0.00043939054012298584,,,,,,,,,,,,,,,,-1.5065058469772339,-0.00012109242379665375,,,,,
