,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
7116131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-26,0,0,,,54,0,-1028,-37,0
7116134,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116134,,,,,,,32767.0,14638.0,97.0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116226,,,,,,,,,,,,,,,,,,,,,,0.013756396248936653,0.00031221890822052956,,,,,,,,,,,-0.03633123263716698,-8.687376976013184e-06,,,,,,,,,,,,,,,,-1.5134214162826538,-0.0002250485122203827,,,,,
7116227,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116227,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7116227,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116227,,,,0.0,,,,,,,,,,,,,,,-86.0,0.7879012823104858,-2.081740379333496,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7116227,,0.0,-0.20999999344348907,,,,,,,0.0018924751784652472,,,,0.005836011376231909,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2821264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7116231,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7116231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-24,0,-6,,,49,0,-1020,-38,0
7116233,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116233,,,,,,,32767.0,14650.0,97.0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116327,,,,,,,,,,,,,,,,,,,,,,0.013749828562140465,0.00047803716734051704,,,,,,,,,,,-0.03634239733219147,-0.00014049187302589417,,,,,,,,,,,,,,,,-1.513462781906128,-0.0009677698835730553,,,,,
7116327,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116327,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7116327,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116327,,,,0.0,,,,,,,,,,,,,,,-86.0,0.7878584265708923,-2.0821685791015625,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7116327,,0.0,-0.20999999344348907,,,,,,,0.0022236607037484646,,,,0.005415862426161766,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2821364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7116331,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7116334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-22,0,2,,,52,0,-1021,-33,0
7116334,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116334,,,,,,,32767.0,14642.0,97.0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116426,,,,,,,,,,,,,,,,,,,,,,0.01375093124806881,-0.00010752538219094276,,,,,,,,,,,-0.03635310381650925,-2.1412968635559082e-05,,,,,,,,,,,,,,,,-1.5135023593902588,0.0006278706714510918,,,,,
7116427,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116427,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7116427,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116427,,,,0.0,,,,,,,,,,,,,,,-86.0,0.7879800200462341,-2.08297061920166,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7116427,,0.0,-0.20999999344348907,,,,,,,0.002408417174592614,,,,0.004520996008068323,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2821464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7116431,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7116431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-25,0,-1,,,47,0,-1024,-38,0
7116434,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116434,,,,,,,32767.0,14644.0,97.0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116526,,,,,,,,,,,,,,,,,,,,,,0.013748154044151306,-1.3245735317468643e-05,,,,,,,,,,,-0.03636046126484871,-0.0008015818893909454,,,,,,,,,,,,,,,,-1.5135515928268433,0.0005111163482069969,,,,,
7116527,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116527,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7116527,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116527,,,,0.0,,,,,,,,,,,,,,,-86.0,0.7876391410827637,-2.0832948684692383,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7116527,,0.0,-0.20999999344348907,,,,,,,0.0030425882432609797,,,,0.004454418551176786,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2821564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7116531,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7116531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-25,0,0,,,43,0,-1018,-35,0
7116534,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116534,,,,,,,32767.0,14645.0,97.0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116627,,,,,,,,,,,,,,,,,,,,,,0.013747703284025192,2.6637688279151917e-05,,,,,,,,,,,-0.03633280098438263,0.00041185691952705383,,,,,,,,,,,,,,,,-1.5136122703552246,-0.00037625711411237717,,,,,
7116627,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116627,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7116627,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
