,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
237844,,,,,,,,,,,,,,,,,,,,,,0.014108845964074135,0.0002769709099084139,,,,,,,,,,,-0.03270891681313515,9.343400597572327e-05,,,,,,,,,,,,,,,,-1.4831359386444092,-0.0007517728954553604,,,,,
237844,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237844,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
237844,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237844,,,,-8.22067231638357e-05,,,,,,,,,,,,,,,-84.0,0.017894895747303963,-0.04243952035903931,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
237844,,0.0,-0.2199999988079071,,,,,,,0.0008917385712265968,,,,0.004151022527366877,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,
237849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1500,1500,1499,1557,1478,1522,1444,,,,,,,,,,,,,,
237849,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
237852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,-22,0,5,,,46,0,-1016,-45,0
237852,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237852,,,,,,,32767.0,14985.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238244,,,,,,,,,,,,,,,,,,,,,,0.014122324995696545,1.4454126358032227e-05,,,,,,,,,,,-0.03278414532542229,-0.00020003318786621094,,,,,,,,,,,,,,,,-1.4830080270767212,0.0004777926951646805,,,,,
238245,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238245,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
238245,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238245,,,,-0.0012520217569544911,,,,,,,,,,,,,,,-84.0,0.0012373891659080982,-0.0029321974143385887,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
238245,,0.0,-0.2199999988079071,,,,,,,0.002689787419512868,,,,0.007571269758045673,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,
238247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1500,1500,1499,1576,1474,1532,1431,,,,,,,,,,,,,,
238247,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
238249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-22,0,22,,,43,0,-1020,-31,0
238252,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238252,,,,,,,32767.0,14991.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238645,,,,,,,,,,,,,,,,,,,,,,0.01405608095228672,-0.0009228051640093327,,,,,,,,,,,-0.032842788845300674,0.0006701946258544922,,,,,,,,,,,,,,,,-1.482863187789917,-0.00011933501809835434,,,,,
238645,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238645,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
238645,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238645,,,,-0.0016938591143116355,,,,,,,,,,,,,,,-84.0,0.00011950791667914018,-0.0002835305640473962,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
238645,,0.0,-0.2199999988079071,,,,,,,0.0015753895277157426,,,,0.009588468819856644,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,
238648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1500,1500,1499,1597,1468,1541,1412,,,,,,,,,,,,,,
238650,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
238650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-25,0,4,,,48,0,-1002,-33,0
238653,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.2999267578125,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238653,,,,,,,32767.0,14986.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239045,,,,,,,,,,,,,,,,,,,,,,0.014120328240096569,0.0004128171131014824,,,,,,,,,,,-0.03286424279212952,0.0006498619914054871,,,,,,,,,,,,,,,,-1.4827803373336792,0.0015477072447538376,,,,,
239046,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239046,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
239046,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239046,,,,-0.0015997313894331455,,,,,,,,,,,,,,,-84.0,0.00011950791667914018,-0.0002835305640473962,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
239046,,0.0,-0.2199999988079071,,,,,,,0.001844080863520503,,,,0.01235481072217226,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,
239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1500,1500,1499,1616,1461,1549,1394,,,,,,,,,,,,,,
239050,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
239050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-27,0,0,,,49,0,-1002,-42,0
239053,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.9000244140625,3070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239053,,,,,,,32767.0,14983.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239446,,,,,,,,,,,,,,,,,,,,,,0.014094063080847263,-0.0004032221622765064,,,,,,,,,,,-0.03293193131685257,-2.9064714908599854e-05,,,,,,,,,,,,,,,,-1.482773780822754,-0.00032226741313934326,,,,,
239446,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239446,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
239446,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239446,,,,-0.0032701874151825905,,,,,,,,,,,,,,,-84.0,0.00011950791667914018,-0.0002835305640473962,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
239446,,0.0,-0.2199999988079071,,,,,,,0.0041029369458556175,,,,0.015666237100958824,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,
239451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,1500,1500,1499,1636,1458,1560,1382,,,,,,,,,,,,,,
239451,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
239454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,-28,0,-9,,,46,0,-993,-48,0
239454,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.199951171875,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239454,,,,,,,32767.0,14986.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239845,,,,,,,,,,,,,,,,,,,,,,0.014085613191127777,0.0002680746838450432,,,,,,,,,,,-0.032951608300209045,-0.00020303204655647278,,,,,,,,,,,,,,,,-1.4827971458435059,0.0001130690798163414,,,,,
239845,,,,,-230,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239845,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
239845,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239845,,,,0.0,,,,,,,,,,,,,,,-84.0,0.8070458769798279,-1.8879880905151367,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
239845,,0.0,-0.22999998927116394,,,,,,,0.0027668755501508713,,,,0.01619802974164486,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
239847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
239847,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
239849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-24,0,14,,,49,0,-1020,-45,0
239849,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.699951171875,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239849,,,,,,,32767.0,14993.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240243,,,,,,,,,,,,,,,,,,,,,,0.014089451171457767,-5.4387375712394714e-05,,,,,,,,,,,-0.032904352992773056,-0.0007527247071266174,,,,,,,,,,,,,,,,-1.4828130006790161,0.00038466788828372955,,,,,
240243,,,,,-230,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240243,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
240243,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240243,,,,0.0,,,,,,,,,,,,,,,-84.0,0.8071777820587158,-1.8851310014724731,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
240243,,0.0,-0.22999998927116394,,,,,,,0.0013056861935183406,,,,0.010436798445880413,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
240249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
240249,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
240249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-24,0,9,,,47,0,-1015,-40,0
240249,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.4000244140625,3070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240249,,,,,,,32767.0,14974.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240643,,,,,,,,,,,,,,,,,,,,,,0.014088804833590984,-0.0005720248445868492,,,,,,,,,,,-0.03290051966905594,-0.0004664696753025055,,,,,,,,,,,,,,,,-1.4825607538223267,0.0004342542961239815,,,,,
240643,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240643,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
240643,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240643,,,,0.0,,,,,,,,,,,,,,,-84.0,0.8073824048042297,-1.8848896026611328,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
240643,,0.0,-0.2199999988079071,,,,,,,0.0009594048606231809,,,,0.009535560384392738,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
240648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
240649,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
240649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-24,0,-6,,,49,0,-1020,-32,0
240651,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240651,,,,,,,32767.0,14982.0,99.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241043,,,,,,,,,,,,,,,,,,,,,,0.0141090527176857,-0.00010813307017087936,,,,,,,,,,,-0.03290332853794098,-0.00017479807138442993,,,,,,,,,,,,,,,,-1.4822750091552734,0.00017076916992664337,,,,,
241043,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241043,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
241043,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241043,,,,0.22807087004184723,,,,,,,,,,,,,,,-84.0,0.808438241481781,-1.8851171731948853,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
241043,,0.0,-0.2199999988079071,,,,,,,3.8807440432719886e-05,,,,0.007203088141977787,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
241047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
241049,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
