,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2702716,,,,,,,,,,,,,,,,,,,,,,0.0035386313684284687,0.00032314052805304527,,,,,,,,,,,-0.03374706581234932,0.0004599764943122864,,,,,,,,,,,,,,,,-0.29349765181541443,-0.0009065642952919006,,,,,
2702716,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702716,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
2702716,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702716,,,,0.0,,,,,,,,,,,,,,,-16.0,0.20286504924297333,-1.9338114261627197,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2702716,,0.0,-0.20999999344348907,,,,,,,-0.0031316454987972975,,,,0.013426421210169792,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2702719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2702722,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
2702722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-29,0,18,,,37,0,-1008,-36,0
2702725,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,2766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702725,,,,,,,32767.0,14340.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703716,,,,,,,,,,,,,,,,,,,,,,0.003517542267218232,0.0001286822371184826,,,,,,,,,,,-0.03375088423490524,0.0005304589867591858,,,,,,,,,,,,,,,,-0.29326963424682617,-0.000970703549683094,,,,,
2703716,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703716,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
2703716,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703716,,,,0.0,,,,,,,,,,,,,,,-16.0,0.2015940099954605,-1.9339410066604614,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2703716,,0.0,-0.20999999344348907,,,,,,,-0.0024468109477311373,,,,0.014302147552371025,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2703719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2703722,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
2703722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,-25,0,17,,,35,0,-1005,-34,0
2703725,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,2767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703725,,,,,,,32767.0,14344.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704716,,,,,,,,,,,,,,,,,,,,,,0.0034148329868912697,-7.093511521816254e-05,,,,,,,,,,,-0.03385402634739876,0.000139724463224411,,,,,,,,,,,,,,,,-0.2930219769477844,-0.0002328837290406227,,,,,
2704716,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704716,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
2704716,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704716,,,,0.0,,,,,,,,,,,,,,,-16.0,0.19546392560005188,-1.9398438930511475,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2704716,,0.0,-0.20999999344348907,,,,,,,-0.00313828163780272,,,,0.012655945494771004,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2704720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2704724,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
2704724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,-25,0,22,,,41,0,-1006,-36,0
2704724,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,2766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704724,,,,,,,32767.0,14351.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705716,,,,,,,,,,,,,,,,,,,,,,0.003266429528594017,-0.000334826298058033,,,,,,,,,,,-0.03397893160581589,-0.0009292736649513245,,,,,,,,,,,,,,,,-0.29276278614997864,-0.0011182557791471481,,,,,
2705717,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705717,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
2705717,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705717,,,,0.0,,,,,,,,,,,,,,,-16.0,0.18700475990772247,-1.9469425678253174,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2705717,,0.0,-0.20999999344348907,,,,,,,-0.0010478757321834564,,,,0.009486113674938679,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2705720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2705720,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
2705723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-20,0,10,,,38,0,-1004,-34,0
2705723,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,2767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705723,,,,,,,32767.0,14349.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706716,,,,,,,,,,,,,,,,,,,,,,0.003181855659931898,0.0006780065596103668,,,,,,,,,,,-0.03398945555090904,-0.00013589859008789062,,,,,,,,,,,,,,,,-0.2925245761871338,-0.0003857305273413658,,,,,
2706716,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706716,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
2706716,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706716,,,,0.0,,,,,,,,,,,,,,,-16.0,0.18230687081813812,-1.9474520683288574,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2706716,,0.0,-0.20999999344348907,,,,,,,0.00010509704588912427,,,,0.004955174867063761,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2706718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2706720,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
2706720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,-32,0,19,,,38,0,-1019,-39,0
