,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
8259978,,,,,,,,,,,,,,,,,,,,,,0.013172464445233345,0.0002649393863976002,,,,,,,,,,,-0.037137970328330994,0.0001919679343700409,,,,,,,,,,,,,,,,-1.4621946811676025,-6.594043225049973e-05,,,,,
8259978,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259978,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8259978,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259978,,,,0.21803157031536102,,,,,,,,,,,,,,,-83.0,0.7547264695167542,-2.1278491020202637,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8259978,,0.0,-0.20999999344348907,,,,,,,-0.001802995102480054,,,,0.009991060011088848,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3965013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
8259983,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8259983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-25,0,8,,,46,0,-1030,-36,0
8259985,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.7999267578125,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259985,,,,,,,32767.0,14582.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260470,,,,,,,,,,,,,,,,,,,,,,0.013208990916609764,-0.0004942985251545906,,,,,,,,,,,-0.03717341274023056,-0.00020096078515052795,,,,,,,,,,,,,,,,-1.4619637727737427,0.000361529178917408,,,,,
8260470,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260470,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8260470,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260470,,,,-0.0011671638349071145,,,,,,,,,,,,,,,-83.0,0.7383396625518799,-2.10894775390625,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8260470,,0.0,-0.20999999344348907,,,,,,,-0.0018171777483075857,,,,0.012299788184463978,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,
3965506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
8260476,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8260476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,-27,0,20,,,43,0,-1024,-39,0
8260478,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.5999755859375,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260478,,,,,,,32767.0,14591.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260870,,,,,,,,,,,,,,,,,,,,,,0.013226749375462532,0.0005716085433959961,,,,,,,,,,,-0.03722430765628815,-0.0011277124285697937,,,,,,,,,,,,,,,,-1.4619269371032715,-0.0006500417366623878,,,,,
8260870,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260870,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8260870,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260870,,,,0.2163010686635971,,,,,,,,,,,,,,,-83.0,0.050163500010967255,-0.1447978913784027,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8260870,,0.0,-0.20999999344348907,,,,,,,9.548547677695751e-05,,,,0.014383483678102493,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,
3965906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,1491,1509,1495,1453,1375,1424,1346,,,,,,,,,,,,,,
8260876,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8260876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,-27,0,6,,,46,0,-1029,-34,0
8260876,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.4000244140625,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260876,,,,,,,32767.0,14578.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261270,,,,,,,,,,,,,,,,,,,,,,0.013246219605207443,-0.00032773101702332497,,,,,,,,,,,-0.037156108766794205,-0.001959875226020813,,,,,,,,,,,,,,,,-1.4620717763900757,0.0011521000415086746,,,,,
8261270,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261270,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8261270,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261270,,,,0.21514442563056946,,,,,,,,,,,,,,,-83.0,0.00346542289480567,-0.010004239156842232,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8261270,,0.0,-0.20999999344348907,,,,,,,0.0012084762565791607,,,,0.017176367342472076,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,
3966309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,1490,1509,1495,1234,1134,1200,1100,,,,,,,,,,,,,,
8261276,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8261276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-27,0,-22,,,53,0,-1002,-35,0
8261276,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261276,,,,,,,32767.0,14538.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262420,,,,,,,,,,,,,,,,,,,,,,0.01331509742885828,0.00021794624626636505,,,,,,,,,,,-0.037198323756456375,0.0001885741949081421,,,,,,,,,,,,,,,,-1.4628939628601074,-0.001742812804877758,,,,,
8262420,,0.0,-0.20999999344348907,,,,,,,0.002892198273912072,,,,0.01946144737303257,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
8263417,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263417,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8263417,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263417,,,,2.2143983840942383,,,,,,,,,,,,,,,-83.0,9.81187549768947e-05,-0.00028362576267682016,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3968453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1478,1519,1491,1345,1164,1280,1100,,,,,,,,,,,,,,
8263420,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8263420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,-26,0,-1,,,48,0,-1018,-38,0
8263423,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.7999267578125,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263423,,,,,,,32767.0,14543.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263433,,,,,,,,,,,,,,,,,,,,,,0.013278708793222904,0.0005089747719466686,,,,,,,,,,,-0.03738091513514519,-0.0005133524537086487,,,,,,,,,,,,,,,,-1.4637852907180786,0.0012546982616186142,,,,,
8263433,,0.0,-0.20999999344348907,,,,,,,0.0015794066712260246,,,,0.02118425816297531,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
8264421,,,,,,,,,,,,,,,,,,,,,,0.013270444236695766,0.0003364044241607189,,,,,,,,,,,-0.03767714276909828,6.623193621635437e-05,,,,,,,,,,,,,,,,-1.4645665884017944,-0.0010796021670103073,,,,,
8264421,,0.0,-0.20999999344348907,,,,,,,0.002602181164547801,,,,0.04495543614029884,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
8265416,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265416,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8265416,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265416,,,,4.214727878570557,,,,,,,,,,,,,,,-83.0,9.81187549768947e-05,-0.00028362576267682016,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3970452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,1477,1518,1492,1424,1185,1339,1100,,,,,,,,,,,,,,
8265419,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8265421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,-27,0,7,,,52,0,-1034,-44,0
8265421,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.2999267578125,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265421,,,,,,,32767.0,14558.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265431,,,,,,,,,,,,,,,,,,,,,,0.013288091868162155,0.00023562880232930183,,,,,,,,,,,-0.03764177858829498,-0.0007750168442726135,,,,,,,,,,,,,,,,-1.465374231338501,0.002214844338595867,,,,,
