3768154,,,,,,,,,,,,,,,,,,,,,,0.014169436879456043,6.297510117292404e-05,,,,,,,,,,,-0.03478766605257988,-0.0001564212143421173,,,,,,,,,,,,,,,,-1.5217150449752808,-0.00012516044080257416,,,,,
3768154,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768154,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
3768154,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768154,,,,0.22728398442268372,,,,,,,,,,,,,,,-87.0,0.8120630979537964,-1.9929438829421997,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3768154,,0.0,-0.2199999988079071,,,,,,,-0.0005235729040578008,,,,0.006305912509560585,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3768159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3768160,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3768162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-24,0,4,,,46,0,-1010,-40,0
3768162,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768162,,,,,,,32767.0,14817.0,98.0,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768554,,,,,,,,,,,,,,,,,,,,,,0.014190890826284885,0.0010863449424505234,,,,,,,,,,,-0.034845612943172455,-0.0008316934108734131,,,,,,,,,,,,,,,,-1.521721363067627,-0.00019012205302715302,,,,,
3768554,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768554,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
3768554,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768554,,,,0.22620047628879547,,,,,,,,,,,,,,,-87.0,0.8130780458450317,-1.9965065717697144,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3768554,,0.0,-0.2199999988079071,,,,,,,-2.7317471904098056e-05,,,,0.005833067931234837,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3768557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3768557,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3768560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-26,0,1,,,47,0,-1016,-36,0
3768560,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.699951171875,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768560,,,,,,,32767.0,14823.0,98.0,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
