,Vcc,airspeed,alt,alt_error,altgps,armed,climb,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
1224.740995,,,0.91,,,,,,,,71.0,,,,,,,0.017354177311062813,,,,,,,,,,,,0.017354177311062813,,,,,,,,,,,,,,,,,,,,,,,
1225.719417,,,0.91,,,,,,,,71.0,,,,,,,0.019557232037186623,,,,,,,,,,,,0.019557232037186623,,,,,,,,,,,,,,,,,,,,,,,
1225.788416,,,0.92,,,,,,,,71.0,,,,,,,0.019557232037186623,,,,,,,,,,,,0.019557232037186623,,,,,,,,,,,,,,,,,,,,,,,
1226.713251,,,0.92,,,,,,,,71.0,,,,,,,0.019702117890119553,,,,,,,,,,,,0.019702117890119553,,,,,,,,,,,,,,,,,,,,,,,
1227.746862,,,0.92,,,,,,,,71.0,,,,,,,0.01970863901078701,,,,,,,,,,,,0.01970863901078701,,,,,,,,,,,,,,,,,,,,,,,
1228.721151,,,0.92,,,,,,,,71.0,,,,,,,0.01969609223306179,,,,,,,,,,,,0.01969609223306179,,,,,,,,,,,,,,,,,,,,,,,
1229.365711,,,0.91,,,,,,,,71.0,,,,,,,0.01959403231739998,,,,,,,,,,,,0.01959403231739998,,,,,,,,,,,,,,,,,,,,,,,
1229.87971,,,0.91,,,,,,,,71.0,,,,,,,0.019332822412252426,,,,,,,,,,,,0.019332822412252426,,,,,,,,,,,,,,,,,,,,,,,
1231.392241,,,0.92,,,,,,,,71.0,,,,,,,0.019510364159941673,,,,,,,,,,,,0.019510364159941673,,,,,,,,,,,,,,,,,,,,,,,
1231.457234,,,0.92,,,,,,,,71.0,,,,,,,0.019321003928780556,,,,,,,,,,,,0.019321003928780556,,,,,,,,,,,,,,,,,,,,,,,
1231.850232,,,0.92,,,,,,,,71.0,,,,,,,0.019416727125644684,,,,,,,,,,,,0.019416727125644684,,,,,,,,,,,,,,,,,,,,,,,
1233.421345,,,0.94,,,,,,,,74.0,,,,,,,0.0019818879663944244,,,,,,,,,,,,0.0019818879663944244,,,,,,,,,,,,,,,,,,,,,,,
1233.500342,,,0.93,,,,,,,,74.0,,,,,,,0.00992213562130928,,,,,,,,,,,,0.00992213562130928,,,,,,,,,,,,,,,,,,,,,,,
1233.966981,,,0.91,,,,,,,,73.0,,,,,,,0.025267036631703377,,,,,,,,,,,,0.025267036631703377,,,,,,,,,,,,,,,,,,,,,,,
1234.913001,,,0.89,,,,,,,,73.0,,,,,,,0.014673059806227684,,,,,,,,,,,,0.014673059806227684,,,,,,,,,,,,,,,,,,,,,,,
1235.062646,,,0.9,,,,,,,,73.0,,,,,,,0.003284640610218048,,,,,,,,,,,,0.003284640610218048,,,,,,,,,,,,,,,,,,,,,,,
1235.502646,,,0.9,,,,,,,,73.0,,,,,,,0.009989652782678604,,,,,,,,,,,,0.009989652782678604,,,,,,,,,,,,,,,,,,,,,,,
1235.870646,,,0.9,,,,,,,,62.0,,,,,,,0.0166634488850832,,,,,,,,,,,,0.0166634488850832,,,,,,,,,,,,,,,,,,,,,,,
1236.283646,,,0.9,,,,,,,,55.0,,,,,,,0.013586856424808502,,,,,,,,,,,,0.013586856424808502,,,,,,,,,,,,,,,,,,,,,,,
1236.780647,,,0.9,,,,,,,,50.0,,,,,,,0.02549983561038971,,,,,,,,,,,,0.02549983561038971,,,,,,,,,,,,,,,,,,,,,,,
1237.052646,,,0.9,,,,,,,,50.0,,,,,,,0.03388507664203644,,,,,,,,,,,,0.03388507664203644,,,,,,,,,,,,,,,,,,,,,,,
1238.070658,,,0.9,,,,,,,,47.0,,,,,,,0.03388507664203644,,,,,,,,,,,,0.03388507664203644,,,,,,,,,,,,,,,,,,,,,,,
1238.125659,,,0.91,,,,,,,,44.0,,,,,,,0.024161750450730324,,,,,,,,,,,,0.024161750450730324,,,,,,,,,,,,,,,,,,,,,,,
1238.249657,,,0.91,,,,,,,,44.0,,,,,,,0.025695722550153732,,,,,,,,,,,,0.025695722550153732,,,,,,,,,,,,,,,,,,,,,,,
1238.344657,,,0.91,,,,,,,,43.0,,,,,,,0.025695722550153732,,,,,,,,,,,,0.025695722550153732,,,,,,,,,,,,,,,,,,,,,,,
1238.764043,,,0.91,,,,,,,,43.0,,,,,,,0.029527880251407623,,,,,,,,,,,,0.029527880251407623,,,,,,,,,,,,,,,,,,,,,,,
1238.782043,,,0.92,,,,,,,,43.0,,,,,,,0.029527880251407623,,,,,,,,,,,,0.029527880251407623,,,,,,,,,,,,,,,,,,,,,,,
1238.803628,,,0.92,,,,,,,,44.0,,,,,,,0.029527880251407623,,,,,,,,,,,,0.029527880251407623,,,,,,,,,,,,,,,,,,,,,,,
1239.214005,,,0.92,,,,,,,,44.0,,,,,,,0.042638882994651794,,,,,,,,,,,,0.042638882994651794,,,,,,,,,,,,,,,,,,,,,,,
1239.267006,,,0.92,,,,,,,,45.0,,,,,,,0.042638882994651794,,,,,,,,,,,,0.042638882994651794,,,,,,,,,,,,,,,,,,,,,,,
1240.505078,,,0.92,,,,,,,,45.0,,,,,,,0.052485838532447815,,,,,,,,,,,,0.052485838532447815,,,,,,,,,,,,,,,,,,,,,,,
1240.619079,,,0.94,,,,,,,,48.0,,,,,,,0.037383947521448135,,,,,,,,,,,,0.037383947521448135,,,,,,,,,,,,,,,,,,,,,,,
1240.726078,,,0.94,,,,,,,,49.0,,,,,,,0.0022692307829856873,,,,,,,,,,,,0.0022692307829856873,,,,,,,,,,,,,,,,,,,,,,,
1241.134089,,,0.94,,,,,,,,49.0,,,,,,,0.0068229325115680695,,,,,,,,,,,,0.0068229325115680695,,,,,,,,,,,,,,,,,,,,,,,
1241.16609,,,0.93,,,,,,,,49.0,,,,,,,0.0068229325115680695,,,,,,,,,,,,0.0068229325115680695,,,,,,,,,,,,,,,,,,,,,,,
1241.468142,,,0.92,,,,,,,,49.0,,,,,,,0.029340416193008423,,,,,,,,,,,,0.029340416193008423,,,,,,,,,,,,,,,,,,,,,,,
1242.356161,,,0.9,,,,,,,,48.0,,,,,,,0.03683250769972801,,,,,,,,,,,,0.03683250769972801,,,,,,,,,,,,,,,,,,,,,,,
1242.780692,,,0.89,,,,,,,,48.0,,,,,,,0.017172032967209816,,,,,,,,,,,,0.017172032967209816,,,,,,,,,,,,,,,,,,,,,,,
1242.805692,,,0.89,,,,,,,,43.0,,,,,,,0.017172032967209816,,,,,,,,,,,,0.017172032967209816,,,,,,,,,,,,,,,,,,,,,,,
1243.058693,,,0.9,,,,,,,,43.0,,,,,,,0.0071020834147930145,,,,,,,,,,,,0.0071020834147930145,,,,,,,,,,,,,,,,,,,,,,,
1243.091693,,,0.9,,,,,,,,40.0,,,,,,,0.0071020834147930145,,,,,,,,,,,,0.0071020834147930145,,,,,,,,,,,,,,,,,,,,,,,
1243.54371,,,0.9,,,,,,,,39.0,,,,,,,0.017077183350920677,,,,,,,,,,,,0.017077183350920677,,,,,,,,,,,,,,,,,,,,,,,
