,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2342585,,,,,,,,,,,,,,,,,,,,,,0.24095101654529572,-0.0006703394465148449,,,,,,,,,,,0.004357144236564636,-0.005563851911574602,,,,,,,,,,,,,,,,0.6067038774490356,0.011937498115003109,,,,,
2342585,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342585,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2342585,4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342585,,,,-0.019214024767279625,,,,,,,,,,,,,,,21.0,12.595033645629883,0.3345646858215332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2342585,,0.0,-0.03999999910593033,,,,,,,0.002563376212492585,,,,0.31821924448013306,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2342588,,,,,,,,,,,,0.0,,,,,,,,,,,,970.7999877929688,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342588,,,,,,,32767.0,15012.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342588,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2342588,4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342588,,,,-0.01941443793475628,,,,,,,,,,,,,,,21.0,12.595033645629883,0.3345646858215332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2342588,,0.0,-0.03999999910593033,,,,,,,0.0021988104563206434,,,,0.28325143456459045,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2343588,,,,,,,,,,,,0.0,,,,,,,,,,,,970.8999633789062,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343588,,,,,,,32767.0,15005.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343595,,,,,,,,,,,,,,,,,,,,,,0.2341364026069641,-0.004970523528754711,,,,,,,,,,,0.002621009945869446,0.005727679934352636,,,,,,,,,,,,,,,,0.6242222189903259,0.017354123294353485,,,,,
2343596,,,,,,,,,,,,,,,,,,,,,,0.2341364026069641,-0.004970523528754711,,,,,,,,,,,0.002621009945869446,0.005727679934352636,,,,,,,,,,,,,,,,0.6242222189903259,0.017354123294353485,,,,,
2343671,,,,,,,,,,,,,,,,,,,,,,0.2336663156747818,-0.007817083038389683,,,,,,,,,,,0.0031602643430233,0.002721477532759309,,,,,,,,,,,,,,,,0.625636875629425,0.017436062917113304,,,,,
2343871,,,,,,,,,,,,,,,,,,,,,,0.23095013201236725,-0.017915982753038406,,,,,,,,,,,0.0035287998616695404,-0.0018841249402612448,,,,,,,,,,,,,,,,0.6291483640670776,0.014533856883645058,,,,,
2343991,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343991,,0.0,-0.03999999910593033,,,,,,,0.00020879655494354665,,,,0.27150943875312805,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2344071,,,,,,,,,,,,,,,,,,,,,,0.22861285507678986,-0.0039001787081360817,,,,,,,,,,,0.004047911614179611,0.00022680923575535417,,,,,,,,,,,,,,,,0.6328341364860535,0.017937857657670975,,,,,
2344103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2344271,,,,,,,,,,,,,,,,,,,,,,0.22889971733093262,-0.002493425738066435,,,,,,,,,,,0.00430973619222641,-0.0030453919898718596,,,,,,,,,,,,,,,,0.6368429064750671,0.017848089337348938,,,,,
2344271,,0.0,-0.03999999910593033,,,,,,,1.9251157937105745e-05,,,,0.26042166352272034,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2344471,,,,,,,,,,,,,,,,,,,,,,0.226709246635437,-0.016435595229268074,,,,,,,,,,,0.004170306026935577,-0.0031312869396060705,,,,,,,,,,,,,,,,0.6402575969696045,0.012953730300068855,,,,,
2344471,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2344471,4711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344471,,,,-0.01826353929936886,,,,,,,,,,,,,,,21.0,12.595033645629883,0.3345646858215332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2344588,,,,,,,,,,,,0.0,,,,,,,,,,,,970.699951171875,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344671,,,,,,,,,,,,,,,,,,,,,,0.22414331138134003,-0.009790419600903988,,,,,,,,,,,0.0038297139108181,-0.004685483407229185,,,,,,,,,,,,,,,,0.6433978080749512,0.015195280313491821,,,,,
2344671,,0.0,-0.03999999910593033,,,,,,,-0.001726919668726623,,,,0.25208383798599243,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2344871,,,,,,,,,,,,,,,,,,,,,,0.22371305525302887,0.00028427736833691597,,,,,,,,,,,0.0034008249640464783,-0.005664587952196598,,,,,,,,,,,,,,,,0.6470767259597778,0.0173680130392313,,,,,
2345071,,,,,,,,,,,,,,,,,,,,,,0.22396668791770935,-0.002442781813442707,,,,,,,,,,,0.0023555494844913483,-0.008915123529732227,,,,,,,,,,,,,,,,0.6504663825035095,0.014778338372707367,,,,,
2345071,,0.0,-0.03999999910593033,,,,,,,-0.0021576841827481985,,,,0.24458050727844238,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2345271,,,,,,,,,,,,,,,,,,,,,,0.22190046310424805,-0.016284745186567307,,,,,,,,,,,0.0011622831225395203,-0.006872691214084625,,,,,,,,,,,,,,,,0.6536841988563538,0.014359898865222931,,,,,
2345323,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345323,,,,,,,32767.0,15013.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345471,,,,,,,,,,,,,,,,,,,,,,0.22017821669578552,0.0008870982564985752,,,,,,,,,,,0.0008067786693572998,-0.002406889107078314,,,,,,,,,,,,,,,,0.6567329168319702,0.014607883989810944,,,,,
2345471,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2345471,4724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345471,,,,-0.01797495409846306,,,,,,,,,,,,,,,21.0,12.595033645629883,0.3345646858215332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2345588,,,,,,,,,,,,0.0,,,,,,,,,,,,971.0,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345588,,0.0,-0.029999999329447746,,,,,,,-0.0005460137617774308,,,,0.2354782223701477,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2345671,,,,,,,,,,,,,,,,,,,,,,0.22147463262081146,0.003876970149576664,,,,,,,,,,,0.0006858855485916138,-0.004212956875562668,,,,,,,,,,,,,,,,0.6600167751312256,0.014820187352597713,,,,,
2345871,,,,,,,,,,,,,,,,,,,,,,0.22114592790603638,-0.00444447435438633,,,,,,,,,,,0.0005658529698848724,-0.002136077033355832,,,,,,,,,,,,,,,,0.6630326509475708,0.013385303318500519,,,,,
2345871,,0.0,-0.03999999910593033,,,,,,,-0.00020716006110887975,,,,0.23111088573932648,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2346071,,,,,,,,,,,,,,,,,,,,,,0.2206895500421524,-0.0020094537176191807,,,,,,,,,,,0.0009541474282741547,0.0015020298305898905,,,,,,,,,,,,,,,,0.6663883328437805,0.015820439904928207,,,,,
2346103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2346271,,,,,,,,,,,,,,,,,,,,,,0.2214660495519638,0.007763844449073076,,,,,,,,,,,0.0018673576414585114,0.001613920321688056,,,,,,,,,,,,,,,,0.6693441271781921,0.012729231268167496,,,,,
2346271,,0.0,-0.03999999910593033,,,,,,,-0.0015339842066168785,,,,0.22638392448425293,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2346471,,,,,,,,,,,,,,,,,,,,,,0.22236114740371704,-0.0027585458010435104,,,,,,,,,,,0.0021864213049411774,-0.0020623200107365847,,,,,,,,,,,,,,,,0.6723896861076355,0.0142720527946949,,,,,
2346471,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2346471,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346471,,,,-0.020307864993810654,,,,,,,,,,,,,,,21.0,12.595033645629883,0.3345646858215332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
