,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
5753638,,,,,,,,,,,,,,,,,,,,,,0.33761799335479736,-8.531846106052399e-06,,,,,,,,,,,0.030618585646152496,-0.0001483064261265099,,,,,,,,,,,,,,,,3.0597925186157227,-0.00042159867007285357,,,,,
5753638,,,,,-1360,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753638,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5753638,4726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753638,,,,1.3089035749435425,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5753638,,0.0,-1.3600000143051147,,,,,,,-7.450368138961494e-05,,,,0.0345303900539875,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1458674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5753641,,,,,,,,,,,,0.0,,,,,,,,,,,,1100.699951171875,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753641,,,,,,,32767.0,14908.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754638,,,,,,,,,,,,,,,,,,,,,,0.33773407340049744,0.0006123711355030537,,,,,,,,,,,0.030749499797821045,-0.000673395290505141,,,,,,,,,,,,,,,,3.059777021408081,0.00045932960347272456,,,,,
5754638,,,,,-1370,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754638,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5754638,4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754638,,,,1.3064961433410645,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5754638,,0.0,-1.3700000047683716,,,,,,,0.0014882878167554736,,,,0.030333396047353745,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1459674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5754641,,,,,,,,,,,,0.0,,,,,,,,,,,,1101.2999267578125,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754641,,,,,,,32767.0,14919.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755638,,,,,,,,,,,,,,,,,,,,,,0.3388856053352356,0.0017175059765577316,,,,,,,,,,,0.028873661532998085,-0.004386799409985542,,,,,,,,,,,,,,,,3.0608973503112793,0.001834562630392611,,,,,
5755638,,,,,-1360,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755638,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5755638,4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755638,,,,1.307548999786377,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5755638,,0.0,-1.3600000143051147,,,,,,,-0.0005262934719212353,,,,0.02724672108888626,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1460674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5755643,,,,,,,,,,,,0.0,,,,,,,,,,,,1100.699951171875,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755643,,,,,,,32767.0,14910.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756638,,,,,,,,,,,,,,,,,,,,,,0.3389490842819214,-0.001998471561819315,,,,,,,,,,,0.027180828154087067,0.0003816585522145033,,,,,,,,,,,,,,,,3.0607187747955322,-0.0009732454782351851,,,,,
5756638,,,,,-1360,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756638,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5756638,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756638,,,,1.3087133169174194,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
