,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
996646,,,,,,,,,,,,,,,,,,,,,,-0.00935693271458149,-0.007652525790035725,,,,,,,,,,,-0.04429708048701286,-0.016274288296699524,,,,,,,,,,,,,,,,0.51421719789505,-0.005832281429320574,,,,,
996646,,,,,-30,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996646,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
996646,4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996646,,,,0.04386204108595848,,,,,,,,,,,,,,,100.0,-0.49724283814430237,-4.0062785148620605,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
996646,,0.0,-0.029999999329447746,,,,,,,-0.004588976502418518,,,,0.3075595200061798,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
996648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
996651,,,,,,,,,,,,0.0,,,,,,,,,,,,964.8999633789062,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996651,,,,,,,32767.0,15661.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997646,,,,,,,,,,,,,,,,,,,,,,-0.0010528103448450565,-0.005240514874458313,,,,,,,,,,,-0.04256537929177284,-0.04776594787836075,,,,,,,,,,,,,,,,0.5092706084251404,-0.006278615910559893,,,,,
997646,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997646,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
997646,4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997646,,,,0.0449620857834816,,,,,,,,,,,,,,,100.0,-0.49724283814430237,-4.0062785148620605,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
