,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
4062598,,,,,,,,,,,,,,,,,,,,,,0.27782338857650757,0.0026369921397417784,,,,,,,,,,,0.03163932263851166,-0.008215978741645813,,,,,,,,,,,,,,,,-1.0169329643249512,0.043099429458379745,,,,,
4062598,,,,,-30,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062598,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
4062598,4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062598,,,,-0.029456406831741333,,,,,,,,,,,,,,,-58.0,15.917990684509277,1.8148771524429321,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4062598,,0.0,-0.029999999329447746,,,,,,,0.010911723598837852,,,,0.04997852072119713,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
4062601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
4062601,,,,,,,,,,,,0.0,,,,,,,,,,,,970.2999877929688,1411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062601,,,,,,,32767.0,14944.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063598,,,,,,,,,,,,,,,,,,,,,,0.2791476845741272,-0.00020934874191880226,,,,,,,,,,,0.03382121026515961,-0.010434016585350037,,,,,,,,,,,,,,,,-0.9686115980148315,0.0403379388153553,,,,,
4063598,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063598,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
4063598,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063598,,,,-0.029326144605875015,,,,,,,,,,,,,,,-55.0,15.993849754333496,1.9400465488433838,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4063598,,0.0,-0.03999999910593033,,,,,,,0.010903465561568737,,,,0.04721155762672424,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
