,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2410601,,,,,,,,,,,,,,,,,,,,,,-1.5066845417022705,0.00020307395607233047,,,,,,,,,,,-0.538508951663971,0.00017739273607730865,,,,,,,,,,,,,,,,-2.3863515853881836,-0.0012755943462252617,,,,,
2410601,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410601,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2410601,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410601,,,,0.20069867372512817,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2410601,,0.0,-0.1899999976158142,,,,,,,-0.008819393813610077,,,,0.5292385220527649,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2410603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2410606,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2410606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1006,-28,0,48,,,40,0,-13,-32,0
2410609,,,,,,,,,,,,0.0,,,,,,,,,,,,1027.5999755859375,2512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410609,,,,,,,32767.0,15620.0,98.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411601,,,,,,,,,,,,,,,,,,,,,,-1.50670325756073,-0.0004980843514204025,,,,,,,,,,,-0.5402485132217407,9.58908349275589e-05,,,,,,,,,,,,,,,,-2.3847341537475586,-0.001534419134259224,,,,,
2411601,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411601,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2411601,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411601,,,,0.20081719756126404,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2411601,,0.0,-0.1899999976158142,,,,,,,-0.009600715711712837,,,,0.5285261869430542,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2411603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2411606,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2411606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1004,-25,0,33,,,43,0,-11,-36,0
2411609,,,,,,,,,,,,0.0,,,,,,,,,,,,1028.0,2513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411609,,,,,,,32767.0,15614.0,98.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412601,,,,,,,,,,,,,,,,,,,,,,-1.5066529512405396,-0.0003356514498591423,,,,,,,,,,,-0.5392546653747559,0.00066429004073143,,,,,,,,,,,,,,,,-2.385619640350342,-0.0009735440835356712,,,,,
2412601,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412601,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2412601,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
