5698621,,,,,,,,,,,,,,,,,,,,,,0.33742743730545044,0.000222768634557724,,,,,,,,,,,0.03029712289571762,0.00040162174263969064,,,,,,,,,,,,,,,,3.0610105991363525,-0.00011489621829241514,,,,,
5698621,,,,,-1370,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698621,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5698621,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698621,,,,1.3087280988693237,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5698621,,0.0,-1.3700000047683716,,,,,,,-0.0001354247215203941,,,,0.04245157167315483,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1403656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5698625,,,,,,,,,,,,0.0,,,,,,,,,,,,1101.0999755859375,1433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698625,,,,,,,32767.0,14916.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699621,,,,,,,,,,,,,,,,,,,,,,0.3373929560184479,-2.6091933250427246e-05,,,,,,,,,,,0.03017401695251465,0.0003704471455421299,,,,,,,,,,,,,,,,3.0609078407287598,0.00021754804765805602,,,,,
5699621,,,,,-1370,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699621,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5699621,4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699621,,,,1.3103307485580444,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5699621,,0.0,-1.3700000047683716,,,,,,,-0.0018285623518750072,,,,0.03880859166383743,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1404656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5699625,,,,,,,,,,,,0.0,,,,,,,,,,,,1101.0,1434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699625,,,,,,,32767.0,14914.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700621,,,,,,,,,,,,,,,,,,,,,,0.33744218945503235,0.000405352097004652,,,,,,,,,,,0.030104005709290504,-0.0010224936995655298,,,,,,,,,,,,,,,,3.0606870651245117,0.0002575244288891554,,,,,
5700621,,,,,-1370,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700621,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
5700621,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700621,,,,1.3083016872406006,,,,,,,,,,,,,,,-65.0,19.438528060913086,1.4941761493682861,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5700621,,0.0,-1.3700000047683716,,,,,,,0.0006467599887400866,,,,0.037121959030628204,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1405656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5700625,,,,,,,,,,,,0.0,,,,,,,,,,,,1100.7999267578125,1434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
