643661,,,,,,,,,,,,,,,,,,,,,,0.1693226546049118,-0.002050496404990554,,,,,,,,,,,0.028871551156044006,0.0010212729685008526,,,,,,,,,,,,,,,,0.6940199732780457,0.0018922020681202412,,,,,
643661,,,,,-30,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643661,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
643661,4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643661,,,,-0.01593739539384842,,,,,,,,,,,,,,,-33.0,10.344666481018066,2.0460269451141357,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
643661,,0.0,-0.029999999329447746,,,,,,,-0.00926729291677475,,,,1.129427194595337,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
643663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
643663,,,,,,,,,,,,0.0,,,,,,,,,,,,970.3999633789062,1408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643663,,,,,,,32767.0,15094.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644661,,,,,,,,,,,,,,,,,,,,,,0.1694098562002182,-0.002412773435935378,,,,,,,,,,,0.02875363826751709,0.001628628233447671,,,,,,,,,,,,,,,,0.6935093402862549,0.0023276768624782562,,,,,
644661,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644661,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
644661,4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
