,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2599653,,,,,,,,,,,,,,,,,,,,,,0.23244650661945343,-0.0006694933399558067,,,,,,,,,,,0.006194893270730972,0.00022129196440801024,,,,,,,,,,,,,,,,-0.4728405177593231,0.00015233014710247517,,,,,
2599653,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599653,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2599653,4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599653,,,,-0.0199942197650671,,,,,,,,,,,,,,,38.0,15.196502685546875,-0.5069411396980286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2599653,,0.0,-0.03999999910593033,,,,,,,0.0016320616705343127,,,,0.07917917519807816,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2599656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2599658,,,,,,,,,,,,0.0,,,,,,,,,,,,971.0,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599658,,,,,,,32767.0,15011.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600653,,,,,,,,,,,,,,,,,,,,,,0.23246046900749207,0.00039884820580482483,,,,,,,,,,,0.006163246929645538,3.417045809328556e-05,,,,,,,,,,,,,,,,-0.47374218702316284,-0.0005545613821595907,,,,,
2600653,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600653,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2600653,4726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600653,,,,-0.020446790382266045,,,,,,,,,,,,,,,38.0,15.196502685546875,-0.5069411396980286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2600653,,0.0,-0.03999999910593033,,,,,,,0.0009008680353872478,,,,0.07732028514146805,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2600656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2600658,,,,,,,,,,,,0.0,,,,,,,,,,,,971.0,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600658,,,,,,,32767.0,15004.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601653,,,,,,,,,,,,,,,,,,,,,,0.23246978223323822,-0.0003321687690913677,,,,,,,,,,,0.0062720924615859985,0.00011074385838583112,,,,,,,,,,,,,,,,-0.47421345114707947,-0.0004035768797621131,,,,,
2601653,,,,,-40,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601653,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
2601653,4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601653,,,,-0.0190279483795166,,,,,,,,,,,,,,,38.0,15.196502685546875,-0.5069411396980286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2601653,,0.0,-0.03999999910593033,,,,,,,-0.0002131644287146628,,,,0.07406605035066605,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2601656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
