3101.900889,,,-0.06,,,,,,,,132.0,,,,,,,0.012022808194160461,,,,,,,,,,,,0.012022808194160461,,,,,,,,,,,,,,,,,,,,,,,
3103.807107,,,-0.05,,,,,,,,131.0,,,,,,,0.008021343499422073,,,,,,,,,,,,0.008021343499422073,,,,,,,,,,,,,,,,,,,,,,,
3104.036108,,,-0.05,,,,,,,,131.0,,,,,,,0.009990036487579346,,,,,,,,,,,,0.009990036487579346,,,,,,,,,,,,,,,,,,,,,,,
3104.431142,,,-0.05,,,,,,,,131.0,,,,,,,0.00975293293595314,,,,,,,,,,,,0.00975293293595314,,,,,,,,,,,,,,,,,,,,,,,
3104.496143,,,-0.05,,,,,,,,130.0,,,,,,,0.011618711054325104,,,,,,,,,,,,0.011618711054325104,,,,,,,,,,,,,,,,,,,,,,,
3104.849143,,,-0.05,,,,,,,,130.0,,,,,,,0.012635640799999237,,,,,,,,,,,,0.012635640799999237,,,,,,,,,,,,,,,,,,,,,,,
3104.870144,,,-0.05,,,,,,,,124.0,,,,,,,0.012635640799999237,,,,,,,,,,,,0.012635640799999237,,,,,,,,,,,,,,,,,,,,,,,
3105.250257,,,-0.05,,,,,,,,117.0,,,,,,,0.0060799941420555115,,,,,,,,,,,,0.0060799941420555115,,,,,,,,,,,,,,,,,,,,,,,
3105.707524,,,-0.05,,,,,,,,117.0,,,,,,,0.010427512228488922,,,,,,,,,,,,0.010427512228488922,,,,,,,,,,,,,,,,,,,,,,,
3105.745524,,,-0.05,,,,,,,,110.0,,,,,,,0.010427512228488922,,,,,,,,,,,,0.010427512228488922,,,,,,,,,,,,,,,,,,,,,,,
3106.063604,,,-0.05,,,,,,,,102.0,,,,,,,0.00518350675702095,,,,,,,,,,,,0.00518350675702095,,,,,,,,,,,,,,,,,,,,,,,
3106.52661,,,-0.05,,,,,,,,102.0,,,,,,,0.004113305360078812,,,,,,,,,,,,0.004113305360078812,,,,,,,,,,,,,,,,,,,,,,,
3106.56961,,,-0.05,,,,,,,,94.0,,,,,,,0.004113305360078812,,,,,,,,,,,,0.004113305360078812,,,,,,,,,,,,,,,,,,,,,,,
3106.894618,,,-0.05,,,,,,,,94.0,,,,,,,-0.0009386017918586731,,,,,,,,,,,,-0.0009386017918586731,,,,,,,,,,,,,,,,,,,,,,,
3106.915618,,,-0.05,,,,,,,,88.0,,,,,,,-0.0009386017918586731,,,,,,,,,,,,-0.0009386017918586731,,,,,,,,,,,,,,,,,,,,,,,
3108.547434,,,-0.05,,,,,,,,83.0,,,,,,,0.006199169903993607,,,,,,,,,,,,0.006199169903993607,,,,,,,,,,,,,,,,,,,,,,,
3108.850434,,,-0.05,,,,,,,,79.0,,,,,,,0.004709489643573761,,,,,,,,,,,,0.004709489643573761,,,,,,,,,,,,,,,,,,,,,,,
3108.883434,,,-0.05,,,,,,,,78.0,,,,,,,0.003354877233505249,,,,,,,,,,,,0.003354877233505249,,,,,,,,,,,,,,,,,,,,,,,
3110.619848,,,-0.05,,,,,,,,78.0,,,,,,,0.003312841057777405,,,,,,,,,,,,0.003312841057777405,,,,,,,,,,,,,,,,,,,,,,,
3110.865863,,,-0.05,,,,,,,,78.0,,,,,,,0.004129026085138321,,,,,,,,,,,,0.004129026085138321,,,,,,,,,,,,,,,,,,,,,,,
3111.318872,,,-0.05,,,,,,,,79.0,,,,,,,0.0046557895839214325,,,,,,,,,,,,0.0046557895839214325,,,,,,,,,,,,,,,,,,,,,,,
3112.582665,,,-0.05,,,,,,,,82.0,,,,,,,0.004201896488666534,,,,,,,,,,,,0.004201896488666534,,,,,,,,,,,,,,,,,,,,,,,
3112.821666,,,-0.05,,,,,,,,82.0,,,,,,,0.006075974553823471,,,,,,,,,,,,0.006075974553823471,,,,,,,,,,,,,,,,,,,,,,,
3112.987667,,,-0.05,,,,,,,,83.0,,,,,,,0.006075974553823471,,,,,,,,,,,,0.006075974553823471,,,,,,,,,,,,,,,,,,,,,,,
3113.371733,,,-0.05,,,,,,,,84.0,,,,,,,0.0065722353756427765,,,,,,,,,,,,0.0065722353756427765,,,,,,,,,,,,,,,,,,,,,,,
3114.467088,,,-0.05,,,,,,,,88.0,,,,,,,0.005141463130712509,,,,,,,,,,,,0.005141463130712509,,,,,,,,,,,,,,,,,,,,,,,
