,Vcc,airspeed,alt,alt_error,altgps,armed,climb,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
644.115237,,,0.85,,,,,,,,22.0,-1.2254645824432373,1.309672236442566,,,,,-0.020207587629556656,,,,,,,,,,,,-0.020207587629556656,,,,,,,,,,,,,,,,,,,,,,,
644.484853,,,0.84,,,,,,,,22.0,-1.2254645824432373,1.309672236442566,,,,,-0.022780176252126694,,,,,,,,,,,,-0.022780176252126694,,,,,,,,,,,,,,,,,,,,,,,
644.512851,,,0.84,,,,,,,,19.0,-1.2254645824432373,1.309672236442566,,,,,-0.022780176252126694,,,,,,,,,,,,-0.022780176252126694,,,,,,,,,,,,,,,,,,,,,,,
644.528849,,,0.84,,,,,,,,19.0,-1.6329652070999146,0.6883735656738281,,,,,-0.022780176252126694,,,,,,,,,,,,-0.022780176252126694,,,,,,,,,,,,,,,,,,,,,,,
646.440903,,,0.84,,,,,,,,19.0,-1.708250880241394,0.36403000354766846,,,,,-0.022780176252126694,,,,,,,,,,,,-0.022780176252126694,,,,,,,,,,,,,,,,,,,,,,,
646.596933,,,0.83,,,,,,,,12.0,-1.708250880241394,0.36403000354766846,,,,,-0.025441642850637436,,,,,,,,,,,,-0.025441642850637436,,,,,,,,,,,,,,,,,,,,,,,
646.807932,,,0.83,,,,,,,,12.0,-1.708250880241394,0.36403000354766846,,,,,-0.021921027451753616,,,,,,,,,,,,-0.021921027451753616,,,,,,,,,,,,,,,,,,,,,,,
646.837932,,,0.82,,,,,,,,12.0,-1.708250880241394,0.36403000354766846,,,,,-0.021921027451753616,,,,,,,,,,,,-0.021921027451753616,,,,,,,,,,,,,,,,,,,,,,,
646.952581,,,0.82,,,,,,,,11.0,-1.708250880241394,0.36403000354766846,,,,,-0.021921027451753616,,,,,,,,,,,,-0.021921027451753616,,,,,,,,,,,,,,,,,,,,,,,
647.04558,,,0.82,,,,,,,,11.0,-1.5666776895523071,0.5255952477455139,,,,,-0.021921027451753616,,,,,,,,,,,,-0.021921027451753616,,,,,,,,,,,,,,,,,,,,,,,
647.681121,,,0.82,,,,,,,,11.0,-1.0441949367523193,1.510048747062683,,,,,-0.021921027451753616,,,,,,,,,,,,-0.021921027451753616,,,,,,,,,,,,,,,,,,,,,,,
648.083143,,,0.81,,,,,,,,7.0,-1.0441949367523193,1.510048747062683,,,,,-0.01623952016234398,,,,,,,,,,,,-0.01623952016234398,,,,,,,,,,,,,,,,,,,,,,,
648.181656,,,0.81,,,,,,,,7.0,-1.4800024032592773,1.0119495391845703,,,,,-0.01623952016234398,,,,,,,,,,,,-0.01623952016234398,,,,,,,,,,,,,,,,,,,,,,,
648.323656,,,0.8,,,,,,,,7.0,-1.4800024032592773,1.0119495391845703,,,,,-0.01586015522480011,,,,,,,,,,,,-0.01586015522480011,,,,,,,,,,,,,,,,,,,,,,,
648.341657,,,0.8,,,,,,,,6.0,-1.4800024032592773,1.0119495391845703,,,,,-0.01586015522480011,,,,,,,,,,,,-0.01586015522480011,,,,,,,,,,,,,,,,,,,,,,,
648.706668,,,0.8,,,,,,,,6.0,-1.4800024032592773,1.0119495391845703,,,,,-0.02503379061818123,,,,,,,,,,,,-0.02503379061818123,,,,,,,,,,,,,,,,,,,,,,,
648.797665,,,0.8,,,,,,,,5.0,-1.4800024032592773,1.0119495391845703,,,,,-0.02503379061818123,,,,,,,,,,,,-0.02503379061818123,,,,,,,,,,,,,,,,,,,,,,,
648.840664,,,0.8,,,,,,,,5.0,-1.7775675058364868,0.47852015495300293,,,,,-0.02503379061818123,,,,,,,,,,,,-0.02503379061818123,,,,,,,,,,,,,,,,,,,,,,,
649.174665,,,0.79,,,,,,,,8.0,-1.7775675058364868,0.47852015495300293,,,,,-0.0058357007801532745,,,,,,,,,,,,-0.0058357007801532745,,,,,,,,,,,,,,,,,,,,,,,
649.552704,,,0.79,,,,,,,,8.0,-1.7775675058364868,0.47852015495300293,,,,,0.03653038665652275,,,,,,,,,,,,0.03653038665652275,,,,,,,,,,,,,,,,,,,,,,,
