,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2573655,,,,,,,,,,,,,,,,,,,,,,-1.5045478343963623,0.00016564782708883286,,,,,,,,,,,-0.5421726107597351,0.00017849355936050415,,,,,,,,,,,,,,,,-2.3861873149871826,-0.0014698673039674759,,,,,
2573655,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573655,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2573655,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573655,,,,0.19938382506370544,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2573655,,0.0,-0.1899999976158142,,,,,,,-0.007293450180441141,,,,0.48888495564460754,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2573659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2573661,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2573661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1002,-26,0,30,,,41,0,3,-39,0
2573663,,,,,,,,,,,,0.0,,,,,,,,,,,,1027.699951171875,2530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573663,,,,,,,32767.0,15605.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574655,,,,,,,,,,,,,,,,,,,,,,-1.5045703649520874,3.780703991651535e-05,,,,,,,,,,,-0.5407696962356567,0.0005251709371805191,,,,,,,,,,,,,,,,-2.3876585960388184,-0.0011768508702516556,,,,,
2574655,,,,,-200,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574655,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2574655,4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574655,,,,0.20035739243030548,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2574655,,0.0,-0.19999998807907104,,,,,,,-0.007773065008223057,,,,0.4895336329936981,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2574659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2574659,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2574661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1006,-25,0,23,,,43,0,-5,-41,0
2574661,,,,,,,,,,,,0.0,,,,,,,,,,,,1028.5,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574661,,,,,,,32767.0,15598.0,98.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575656,,,,,,,,,,,,,,,,,,,,,,-1.5046848058700562,-0.0003359206020832062,,,,,,,,,,,-0.5422598123550415,-0.00037088803946971893,,,,,,,,,,,,,,,,-2.386303424835205,-0.0007933573797345161,,,,,
2575656,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575656,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2575656,4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575656,,,,0.20108111202716827,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2575656,,0.0,-0.1899999976158142,,,,,,,-0.008342680521309376,,,,0.4941548705101013,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2575661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2575661,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2575661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1004,-26,0,24,,,37,0,4,-35,0
2575663,,,,,,,,,,,,0.0,,,,,,,,,,,,1027.699951171875,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
