,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2913111,,,,,,,,,,,,,,,,,,,,,,-1.4980394840240479,-0.0002949843183159828,,,,,,,,,,,-0.5541136860847473,0.0005005914717912674,,,,,,,,,,,,,,,,-2.375150203704834,-0.0012433240190148354,,,,,
2913111,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913111,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2913111,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913111,,,,0.20102816820144653,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2913111,,0.0,-0.1899999976158142,,,,,,,-0.008509177714586258,,,,0.3456134796142578,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2913114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2913114,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2913114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-996,-26,0,35,,,39,0,-10,-35,0
2913115,,,,,,,,,,,,0.0,,,,,,,,,,,,1027.9000244140625,2564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913115,,,,,,,32767.0,15581.0,98.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914111,,,,,,,,,,,,,,,,,,,,,,-1.4979764223098755,0.00024333549663424492,,,,,,,,,,,-0.553471028804779,-9.486265480518341e-05,,,,,,,,,,,,,,,,-2.375889778137207,-0.00048236362636089325,,,,,
2914111,,,,,-190,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914111,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2914111,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914111,,,,0.2032628059387207,,,,,,,,,,,,,,,-142.0,0.00026869619614444673,4.3499971070559695e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2914111,,0.0,-0.1899999976158142,,,,,,,-0.011239646002650261,,,,0.34600532054901123,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2914114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
2914116,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2914116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-994,-29,0,28,,,39,0,-4,-35,0
2914116,,,,,,,,,,,,0.0,,,,,,,,,,,,1028.2999267578125,2564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914116,,,,,,,32767.0,15578.0,98.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915111,,,,,,,,,,,,,,,,,,,,,,-1.4978985786437988,-6.181932985782623e-05,,,,,,,,,,,-0.5530775189399719,-0.000859403982758522,,,,,,,,,,,,,,,,-2.376373529434204,0.00018445774912834167,,,,,
