,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
6332693,,,,,,,,,,,,,,,,,,,,,,0.20310905575752258,0.0006312350742518902,,,,,,,,,,,-0.005013663321733475,-0.008590404875576496,,,,,,,,,,,,,,,,1.2273979187011719,0.023595232516527176,,,,,
6332693,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332693,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6332693,4726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332693,,,,-0.06057465821504593,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6332693,,0.0,0.0,,,,,,,0.006648764945566654,,,,0.08590544015169144,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2037728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
6332698,,,,,,,,,,,,0.0,,,,,,,,,,,,967.0,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332698,,,,,,,32767.0,14875.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333313,,,,,,,,,,,,,,,,,,,,,,0.20340803265571594,-0.002036686986684799,,,,,,,,,,,-0.015399929136037827,-0.011091739870607853,,,,,,,,,,,,,,,,1.225470781326294,-0.019792040809988976,,,,,
6333313,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333313,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6333313,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333313,,,,-0.06143193691968918,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6333313,,0.0,0.0,,,,,,,0.008587567135691643,,,,0.09546323120594025,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2038348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
6333315,,,,,,,,,,,,0.0,,,,,,,,,,,,967.2999877929688,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333315,,,,,,,32767.0,14879.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333713,,,,,,,,,,,,,,,,,,,,,,0.20222748816013336,-0.0019042226485908031,,,,,,,,,,,-0.018213283270597458,0.00924310740083456,,,,,,,,,,,,,,,,1.2141858339309692,-0.03007877990603447,,,,,
6333713,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333713,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6333713,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333713,,,,-0.060744356364011765,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6333713,,0.0,0.0,,,,,,,0.006818541791290045,,,,0.10091527551412582,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2038748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
6333718,,,,,,,,,,,,0.0,,,,,,,,,,,,967.0999755859375,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333718,,,,,,,32767.0,14870.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334113,,,,,,,,,,,,,,,,,,,,,,0.20197558403015137,0.0018904719036072493,,,,,,,,,,,-0.012395322322845459,0.025129228830337524,,,,,,,,,,,,,,,,1.2006356716156006,-0.034039225429296494,,,,,
6334113,,,,,-10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334113,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6334113,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334113,,,,-0.06038243696093559,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6334113,,0.0,-0.009999999776482582,,,,,,,0.005784008651971817,,,,0.10515543818473816,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
2039148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
6334118,,,,,,,,,,,,0.0,,,,,,,,,,,,967.699951171875,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334118,,,,,,,32767.0,14874.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334513,,,,,,,,,,,,,,,,,,,,,,0.20154550671577454,0.003372475504875183,,,,,,,,,,,-0.00441775843501091,0.026145819574594498,,,,,,,,,,,,,,,,1.1863999366760254,-0.03353636711835861,,,,,
6334513,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334513,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6334513,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334513,,,,-0.05893874168395996,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6334513,,0.0,0.0,,,,,,,0.006161929108202457,,,,0.10957854986190796,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2039548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
6334518,,,,,,,,,,,,0.0,,,,,,,,,,,,967.2999877929688,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334518,,,,,,,32767.0,14881.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334913,,,,,,,,,,,,,,,,,,,,,,0.19552844762802124,-0.08895198255777359,,,,,,,,,,,0.0010750330984592438,0.008004630915820599,,,,,,,,,,,,,,,,1.1821489334106445,-0.006078628823161125,,,,,
6334913,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334913,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6334913,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334913,,,,-0.07170506566762924,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6334913,,0.0,0.0,,,,,,,0.06634830683469772,,,,0.11855988204479218,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2039948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,1492,1492,1508,1400,1400,1400,1400,,,,,,,,,,,,,,
6334918,,,,,,,,,,,,0.0,,,,,,,,,,,,965.8999633789062,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334918,,,,,,,32767.0,14846.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335313,,,,,,,,,,,,,,,,,,,,,,0.08557403832674026,-0.3921869695186615,,,,,,,,,,,-0.00248781219124794,-0.03378025069832802,,,,,,,,,,,,,,,,1.178847074508667,-0.028345339000225067,,,,,
6335313,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335313,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6335313,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335313,,,,-0.09360507130622864,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6335313,,0.0,0.009999999776482582,,,,,,,0.03861263394355774,,,,0.11179672181606293,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2040348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,1492,1492,1508,1400,1400,1400,1400,,,,,,,,,,,,,,
6335318,,,,,,,,,,,,0.0,,,,,,,,,,,,964.699951171875,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335318,,,,,,,32767.0,14850.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335713,,,,,,,,,,,,,,,,,,,,,,-0.007957695052027702,0.028413567692041397,,,,,,,,,,,-0.01103777065873146,0.016739709302783012,,,,,,,,,,,,,,,,1.170989751815796,-0.030667651444673538,,,,,
6335713,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335713,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6335713,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335713,,,,-0.09686083346605301,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6335713,,0.0,0.009999999776482582,,,,,,,-0.0016012979904189706,,,,0.12146694958209991,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2040748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,1491,1491,1509,1400,1400,1400,1400,,,,,,,,,,,,,,
6335718,,,,,,,,,,,,0.0,,,,,,,,,,,,965.5,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335718,,,,,,,32767.0,14844.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336113,,,,,,,,,,,,,,,,,,,,,,0.0507093146443367,0.10408741980791092,,,,,,,,,,,-0.003167416900396347,0.011230000294744968,,,,,,,,,,,,,,,,1.1587820053100586,-0.025841813534498215,,,,,
6336113,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336113,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6336113,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336113,,,,-0.08097787946462631,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6336113,,0.0,0.009999999776482582,,,,,,,-0.022976795211434364,,,,0.11716534197330475,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2041148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,1491,1491,1509,1400,1400,1400,1400,,,,,,,,,,,,,,
6336118,,,,,,,,,,,,0.0,,,,,,,,,,,,965.0,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336118,,,,,,,32767.0,14847.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336513,,,,,,,,,,,,,,,,,,,,,,0.028279053047299385,-0.12100943177938461,,,,,,,,,,,-0.006799202412366867,-0.0068362317979335785,,,,,,,,,,,,,,,,1.1506434679031372,0.0018094726838171482,,,,,
6336513,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336513,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6336513,4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336513,,,,-0.06798679381608963,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6336513,,0.0,0.009999999776482582,,,,,,,-0.016925912350416183,,,,0.11388726532459259,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2041548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1490,1490,1510,1400,1400,1400,1400,,,,,,,,,,,,,,
6336518,,,,,,,,,,,,0.0,,,,,,,,,,,,964.699951171875,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336518,,,,,,,32767.0,14847.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336913,,,,,,,,,,,,,,,,,,,,,,0.022033222019672394,0.07227946072816849,,,,,,,,,,,-0.005714047700166702,0.001393155544064939,,,,,,,,,,,,,,,,1.1600583791732788,0.030999725684523582,,,,,
6336913,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336913,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6336913,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336913,,,,-0.0630677342414856,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6336913,,0.0,0.009999999776482582,,,,,,,-0.025156943127512932,,,,0.11417514830827713,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2041948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1490,1490,1510,1400,1400,1400,1400,,,,,,,,,,,,,,
6336918,,,,,,,,,,,,0.0,,,,,,,,,,,,964.699951171875,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336918,,,,,,,32767.0,14849.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337313,,,,,,,,,,,,,,,,,,,,,,0.03896655514836311,-0.01735549233853817,,,,,,,,,,,-0.006777331233024597,0.0026101949624717236,,,,,,,,,,,,,,,,1.1716289520263672,0.02964848466217518,,,,,
6337313,,,,,10,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337313,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6337313,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337313,,,,-0.06073961779475212,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6337313,,0.0,0.009999999776482582,,,,,,,-0.023666290566325188,,,,0.11306380480527878,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2042348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1490,1490,1510,1400,1400,1400,1400,,,,,,,,,,,,,,
6337315,,,,,,,,,,,,0.0,,,,,,,,,,,,964.8999633789062,1413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337315,,,,,,,32767.0,14847.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337713,,,,,,,,,,,,,,,,,,,,,,0.020802155137062073,-0.025170549750328064,,,,,,,,,,,-0.0068825483322143555,-0.013630927540361881,,,,,,,,,,,,,,,,1.183253526687622,0.025651661679148674,,,,,
6337713,,,,,20,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337713,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
6337713,4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337713,,,,-0.06253115832805634,,,,,,,,,,,,,,,149.0,18.544775009155273,1.8071144819259644,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6337713,,0.0,0.019999999552965164,,,,,,,-0.018463702872395515,,,,0.11372894793748856,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,
2042748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1490,1490,1510,1400,1400,1400,1400,,,,,,,,,,,,,,
