,Vcc,airspeed,alt,alt_error,altgps,armed,climb,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
1057.74897,,,-0.15,,,,,,,,86.0,,,,,,,0.018368495628237724,,,,,,,,,,,,0.018368495628237724,,,,,,,,,,,,,,,,,,,,,,,
1057.776929,,,-0.15,,,,,,,,86.0,,,,,,,0.018385423347353935,,,,,,,,,,,,0.018385423347353935,,,,,,,,,,,,,,,,,,,,,,,
1059.313024,,,-0.15,,,,,,,,86.0,,,,,,,0.01823154278099537,,,,,,,,,,,,0.01823154278099537,,,,,,,,,,,,,,,,,,,,,,,
1059.331023,,,-0.15,,,,,,,,85.0,,,,,,,0.01823154278099537,,,,,,,,,,,,0.01823154278099537,,,,,,,,,,,,,,,,,,,,,,,
1059.937512,,,-0.15,,,,,,,,85.0,,,,,,,0.018262764438986778,,,,,,,,,,,,0.018262764438986778,,,,,,,,,,,,,,,,,,,,,,,
1060.813922,,,-0.15,,,,,,,,85.0,,,,,,,0.018164457753300667,,,,,,,,,,,,0.018164457753300667,,,,,,,,,,,,,,,,,,,,,,,
1061.870491,,,-0.15,,,,,,,,85.0,,,,,,,0.018184099346399307,,,,,,,,,,,,0.018184099346399307,,,,,,,,,,,,,,,,,,,,,,,
1062.877188,,,-0.15,,,,,,,,84.0,,,,,,,0.018303371965885162,,,,,,,,,,,,0.018303371965885162,,,,,,,,,,,,,,,,,,,,,,,
1063.736273,,,-0.15,,,,,,,,84.0,,,,,,,0.018330231308937073,,,,,,,,,,,,0.018330231308937073,,,,,,,,,,,,,,,,,,,,,,,
1064.02628,,,-0.15,,,,,,,,84.0,,,,,,,0.018312009051442146,,,,,,,,,,,,0.018312009051442146,,,,,,,,,,,,,,,,,,,,,,,
1065.583737,,,-0.16,,,,,,,,84.0,,,,,,,0.018315700814127922,,,,,,,,,,,,0.018315700814127922,,,,,,,,,,,,,,,,,,,,,,,
1065.982925,,,-0.15,,,,,,,,84.0,,,,,,,0.01835036277770996,,,,,,,,,,,,0.01835036277770996,,,,,,,,,,,,,,,,,,,,,,,
1067.806549,,,-0.15,,,,,,,,84.0,,,,,,,0.018496958538889885,,,,,,,,,,,,0.018496958538889885,,,,,,,,,,,,,,,,,,,,,,,
1067.888653,,,-0.15,,,,,,,,84.0,,,,,,,0.018511854112148285,,,,,,,,,,,,0.018511854112148285,,,,,,,,,,,,,,,,,,,,,,,
1068.030443,,,-0.15,,,,,,,,83.0,,,,,,,0.018511854112148285,,,,,,,,,,,,0.018511854112148285,,,,,,,,,,,,,,,,,,,,,,,
1068.158959,,,0.93,,,,,,,,83.0,,,,,,,0.018519148230552673,,,,,,,,,,,,0.018519148230552673,,,,,,,,,,,,,,,,,,,,,,,
1068.419959,,,0.93,,,,,,,,83.0,,,,,,,0.018533319234848022,,,,,,,,,,,,0.018533319234848022,,,,,,,,,,,,,,,,,,,,,,,
1068.793969,,,0.93,,,,,,,,83.0,,,,,,,0.018582290038466454,,,,,,,,,,,,0.018582290038466454,,,,,,,,,,,,,,,,,,,,,,,
