,Vcc,airspeed,alt,alt_error,altgps,armed,climb,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
1372634,,,,,,,,,,,,,,,,,,0.007207346614450216,0.0009792791679501534,,,,,,,,,,,0.001967400312423706,-0.0011814226163551211,,,,,,,,,,,,,,,,0.4723508358001709,0.0009977458976209164,,,,,
1372634,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372634,,0.0,0.0,,,,-0.001147841103374958,,,0.1735495775938034,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1372639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1373634,,,,,,,,,,,,,,,,,,0.007360832300037146,-0.0006311777979135513,,,,,,,,,,,0.001630149781703949,-0.0004067916888743639,,,,,,,,,,,,,,,,0.4742047190666199,0.0029413863085210323,,,,,
1373634,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373634,,0.0,0.0,,,,-0.004191798157989979,,,0.17389926314353943,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1373636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1374634,,,,,,,,,,,,,,,,,,0.007380111142992973,-0.0002710726112127304,,,,,,,,,,,0.0015776008367538452,0.0008489434840157628,,,,,,,,,,,,,,,,0.47650185227394104,0.0031959684565663338,,,,,
1374634,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374634,,0.0,0.0,,,,-0.002247210592031479,,,0.17113013565540314,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1374639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1375634,,,,,,,,,,,,,,,,,,0.007391320075839758,-0.0024519190192222595,,,,,,,,,,,0.0016637146472930908,0.0008884763810783625,,,,,,,,,,,,,,,,0.4790269434452057,0.0036941678263247013,,,,,
1375634,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375634,,0.0,0.0,,,,-0.002930225571617484,,,0.16932378709316254,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1375636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1376576,,,,,,,,,,,,,,,,,,0.0072832489386200905,1.7201527953147888e-05,,,,,,,,,,,0.0015848539769649506,0.0013278932310640812,,,,,,,,,,,,,,,,0.48144853115081787,0.0015686108963564038,,,,,
1376576,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376576,,0.0,0.0,,,,-0.0012892375234514475,,,0.16674594581127167,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1376579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1376976,,,,,,,,,,,,,,,,,,0.007281559519469738,0.00034390203654766083,,,,,,,,,,,0.0016578473150730133,0.0006061338353902102,,,,,,,,,,,,,,,,0.48249387741088867,0.0029356423765420914,,,,,
1376976,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376976,,0.0,0.0,,,,-0.0007725824834778905,,,0.1673850119113922,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1376979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1377376,,,,,,,,,,,,,,,,,,0.007238419726490974,-0.0014584488235414028,,,,,,,,,,,0.0015502013266086578,0.0023173103109002113,,,,,,,,,,,,,,,,0.4833391010761261,0.0031091757118701935,,,,,
1377376,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377376,,0.0,0.0,,,,0.00030079923453740776,,,0.16916975378990173,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1377379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1377776,,,,,,,,,,,,,,,,,,0.007326206192374229,0.0004499945789575577,,,,,,,,,,,0.0015231110155582428,-0.0008752911817282438,,,,,,,,,,,,,,,,0.48432937264442444,0.003187318332493305,,,,,
1377776,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377776,,0.0,0.0,,,,-0.00041793379932641983,,,0.1681363880634308,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1377779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1378176,,,,,,,,,,,,,,,,,,0.007208789698779583,-0.0021056048572063446,,,,,,,,,,,0.0017142072319984436,0.001097086351364851,,,,,,,,,,,,,,,,0.4853818118572235,0.003193835262209177,,,,,
1378176,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378176,,0.0,0.0,,,,0.00031293355277739465,,,0.17013773322105408,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1378179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1378576,,,,,,,,,,,,,,,,,,0.007210645824670792,-0.0006828675977885723,,,,,,,,,,,0.0017059482634067535,0.0018459530547261238,,,,,,,,,,,,,,,,0.4861186444759369,0.0031504184007644653,,,,,
1378576,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378576,,0.0,0.0,,,,0.000566167407669127,,,0.17159870266914368,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1378579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1378976,,,,,,,,,,,,,,,,,,0.007363612297922373,-0.002009124495089054,,,,,,,,,,,0.0015489794313907623,-0.0012280959635972977,,,,,,,,,,,,,,,,0.48695671558380127,0.0021009561605751514,,,,,
1378976,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378976,,0.0,0.0,,,,0.0003936409193556756,,,0.1719088852405548,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1378979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1379376,,,,,,,,,,,,,,,,,,0.007443311624228954,0.0008239613380283117,,,,,,,,,,,0.0018025599420070648,-0.00022810755763202906,,,,,,,,,,,,,,,,0.4876784086227417,0.002017280552536249,,,,,
1379376,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379376,,0.0,0.0,,,,-0.0010505380341783166,,,0.1717868149280548,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
1379379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
1379776,,,,,,,,,,,,,,,,,,0.007318379357457161,0.001064174110069871,,,,,,,,,,,0.0017175860702991486,0.0016962762456387281,,,,,,,,,,,,,,,,0.48854056000709534,0.002319700550287962,,,,,
1379776,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379776,,0.0,0.0,,,,-0.0016293401131406426,,,0.1707441508769989,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
