,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
777674,,,,,,,,,,,,,,,,,,,,,,0.0026343325152993202,0.022912779822945595,,,,,,,,,,,-0.02651151642203331,0.011842633597552776,,,,,,,,,,,,,,,,1.7255157232284546,0.020008079707622528,,,,,
777674,,,,,-50,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777674,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
777674,4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777674,,,,0.051640257239341736,,,,,,,,,,,,,,,82.0,-0.7596617937088013,-2.5254530906677246,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
777674,,0.0,-0.04999999701976776,,,,,,,-0.010961534455418587,,,,0.3663666546344757,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
777676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
777676,,,,,,,,,,,,0.0,,,,,,,,,,,,966.0,2057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777676,,,,,,,32767.0,15648.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778674,,,,,,,,,,,,,,,,,,,,,,0.005722366273403168,-0.028605636209249496,,,,,,,,,,,-0.028264667838811874,-0.016339393332600594,,,,,,,,,,,,,,,,1.7331398725509644,0.020799841731786728,,,,,
778674,,,,,-50,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778674,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
778674,4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778674,,,,0.04691791534423828,,,,,,,,,,,,,,,82.0,-0.7596617937088013,-2.5254530906677246,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
778674,,0.0,-0.04999999701976776,,,,,,,-0.0014082146808505058,,,,0.3658009171485901,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
778676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
778678,,,,,,,,,,,,0.0,,,,,,,,,,,,966.199951171875,2057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778678,,,,,,,32767.0,15658.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779674,,,,,,,,,,,,,,,,,,,,,,-0.013245506212115288,0.005614088382571936,,,,,,,,,,,0.0005491673946380615,-0.0002406665589660406,,,,,,,,,,,,,,,,1.6584573984146118,0.04201216995716095,,,,,
779674,,,,,-180,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779674,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
779674,4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779674,,,,0.06813539564609528,,,,,,,,,,,,,,,97.0,-0.014125957153737545,-0.04822058975696564,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
779674,,0.0,-0.17999999225139618,,,,,,,-0.2688274085521698,,,,0.3826374411582947,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,
779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518,1480,1481,1519,1569,1580,1584,1595,,,,,,,,,,,,,,
779676,,,,,,,,,,,,0.0,,,,,,,,,,,,979.2999877929688,2056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779676,,,,,,,32767.0,15632.0,100.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780674,,,,,,,,,,,,,,,,,,,,,,0.005646336358040571,-0.007523277774453163,,,,,,,,,,,0.00046433135867118835,0.0007331864908337593,,,,,,,,,,,,,,,,1.6866466999053955,-0.0006720435922034085,,,,,
780674,,,,,-330,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780674,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
780674,4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780674,,,,0.19917723536491394,,,,,,,,,,,,,,,97.0,-1.6998465071083046e-05,-5.801357110613026e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
780674,,0.0,-0.32999998331069946,,,,,,,-0.06146438419818878,,,,0.4301901161670685,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,
