,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
3027661,,,,,,,,,,,,,,,,,,,,,,0.003370078979060054,-0.00048337969928979874,,,,,,,,,,,-0.03399095684289932,-0.0005199536681175232,,,,,,,,,,,,,,,,-0.28722408413887024,-0.0014517689123749733,,,,,
3027661,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027661,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
3027661,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027661,,,,0.21656015515327454,,,,,,,,,,,,,,,-16.0,0.19283771514892578,-1.9474332332611084,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3027661,,0.0,-0.2199999988079071,,,,,,,-0.0003464025794528425,,,,0.006303743459284306,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3027666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3027669,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
3027669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,-26,0,20,,,39,0,-1009,-36,0
3027669,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5,2797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027669,,,,,,,32767.0,14326.0,98.0,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028661,,,,,,,,,,,,,,,,,,,,,,0.0033269799314439297,0.00044735800474882126,,,,,,,,,,,-0.03393250331282616,-0.00020181387662887573,,,,,,,,,,,,,,,,-0.28705012798309326,-0.00046925991773605347,,,,,
3028661,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028661,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
3028661,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028661,,,,0.22180776298046112,,,,,,,,,,,,,,,-16.0,0.19054727256298065,-1.9442405700683594,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3028661,,0.0,-0.20999999344348907,,,,,,,-0.003467235714197159,,,,0.008293379098176956,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3028663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3028666,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
3028666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-25,0,13,,,37,0,-1010,-46,0
3028669,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,2797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
