,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
8237903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237998,,,,,,,,,,,,,,,,,,,,,,0.013185194693505764,0.0006074258126318455,,,,,,,,,,,-0.0373498871922493,6.353110074996948e-05,,,,,,,,,,,,,,,,-1.4670573472976685,0.00014046113938093185,,,,,
8237998,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237998,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8237998,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237998,,,,0.2176780253648758,,,,,,,,,,,,,,,-84.0,0.7554133534431458,-2.139941692352295,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8237998,,0.0,-0.20999999344348907,,,,,,,-0.001982252113521099,,,,0.014264298602938652,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3943033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
8238003,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8238003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-25,0,3,,,49,0,-1020,-35,0
8238003,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.5999755859375,3166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238003,,,,,,,32767.0,14569.0,96.0,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238098,,,,,,,,,,,,,,,,,,,,,,0.013177408836781979,-0.00018495740368962288,,,,,,,,,,,-0.03735845163464546,-0.00028801336884498596,,,,,,,,,,,,,,,,-1.4670395851135254,0.0003103446215391159,,,,,
8238098,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238098,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8238098,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238098,,,,0.21799182891845703,,,,,,,,,,,,,,,-84.0,0.7550098299980164,-2.140481472015381,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8238098,,0.0,-0.20999999344348907,,,,,,,-0.0028131077997386456,,,,0.014351340010762215,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3943133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
8238102,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8238103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-31,0,-5,,,46,0,-1019,-40,0
8238105,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238105,,,,,,,32767.0,14576.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238198,,,,,,,,,,,,,,,,,,,,,,0.013186831027269363,0.00027777720242738724,,,,,,,,,,,-0.037355195730924606,0.00030670687556266785,,,,,,,,,,,,,,,,-1.4669911861419678,-0.0002423236146569252,,,,,
8238198,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238198,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8238198,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238198,,,,0.21801376342773438,,,,,,,,,,,,,,,-84.0,0.7555495500564575,-2.1402950286865234,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8238198,,0.0,-0.20999999344348907,,,,,,,-0.00215487414970994,,,,0.014652995392680168,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3943233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
8238202,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
8238205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-28,0,0,,,46,0,-1025,-38,0
8238205,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238205,,,,,,,32767.0,14574.0,96.0,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238298,,,,,,,,,,,,,,,,,,,,,,0.01319134421646595,0.00034629320725798607,,,,,,,,,,,-0.03735138475894928,0.0006628707051277161,,,,,,,,,,,,,,,,-1.4669584035873413,-0.0005605639889836311,,,,,
8238298,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238298,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
8238298,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238298,,,,0.21805906295776367,,,,,,,,,,,,,,,-84.0,0.7559566497802734,-2.1400821208953857,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8238298,,0.0,-0.20999999344348907,,,,,,,-0.0016756373224779963,,,,0.01602562889456749,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
