,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
293629,,,,,,,,,,,,,,,,,,,,,,0.014161170460283756,0.00022566644474864006,,,,,,,,,,,-0.03299853578209877,8.942559361457825e-05,,,,,,,,,,,,,,,,-1.4595167636871338,-0.00034965015947818756,,,,,
293629,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293629,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
293629,4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293629,,,,-0.0010249328333884478,,,,,,,,,,,,,,,-83.0,0.8129178285598755,-1.8894795179367065,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
293629,,0.0,-0.2199999988079071,,,,,,,0.00012408448674250394,,,,0.014251293614506721,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
293634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
293634,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
293637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,-22,0,11,,,44,0,-1023,-38,0
293637,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293637,,,,,,,32767.0,14995.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294629,,,,,,,,,,,,,,,,,,,,,,0.014178077690303326,-0.0002177748829126358,,,,,,,,,,,-0.03313435614109039,-0.0016596168279647827,,,,,,,,,,,,,,,,-1.4593433141708374,0.004454823210835457,,,,,
294629,,,,,-230,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294629,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
294629,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294629,,,,0.09999999403953552,,,,,,,,,,,,,,,-83.0,0.00180670281406492,-0.00429063243791461,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
294629,,0.0,-0.22999998927116394,,,,,,,0.0033071779180318117,,,,0.007236229255795479,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
294631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,1513,1486,1505,1900,1814,1863,1777,,,,,,,,,,,,,,
294634,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
294634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,-21,0,-27,,,49,0,-1029,-42,0
294637,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.5,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294637,,,,,,,32767.0,14957.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295630,,,,,,,,,,,,,,,,,,,,,,0.014169490896165371,-0.000785918440669775,,,,,,,,,,,-0.03318161517381668,-0.0015901066362857819,,,,,,,,,,,,,,,,-1.4611241817474365,-0.03434540331363678,,,,,
295630,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295630,,,,,,1,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
295630,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295630,,,,0.0,,,,,,,,,,,,,,,-83.0,0.8121145963668823,-1.9007657766342163,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
295630,,0.0,-0.2199999988079071,,,,,,,0.0045922803692519665,,,,0.019456706941127777,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
295632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
295632,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
295634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-26,0,17,,,49,0,-1018,-71,0
295634,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.199951171875,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295634,,,,,,,32767.0,14969.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296629,,,,,,,,,,,,,,,,,,,,,,0.014141975902020931,-0.00016110483556985855,,,,,,,,,,,-0.032906677573919296,-0.0002458132803440094,,,,,,,,,,,,,,,,-1.4618703126907349,-0.0002803560346364975,,,,,
296629,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296629,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
296629,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296629,,,,0.22575850784778595,,,,,,,,,,,,,,,-83.0,0.8102756142616272,-1.8853040933609009,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
296629,,0.0,-0.2199999988079071,,,,,,,0.0024645773228257895,,,,0.006021907553076744,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
296633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
296636,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
296636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,-23,0,3,,,47,0,-1015,-35,0
296636,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.2999267578125,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296636,,,,,,,32767.0,14972.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297871,,,,,,,,,,,,,,,,,,,,,,0.014172094874083996,4.624761641025543e-05,,,,,,,,,,,-0.0328514501452446,-0.00042039528489112854,,,,,,,,,,,,,,,,-1.4616931676864624,-4.5262277126312256e-07,,,,,
297871,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297871,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
297871,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297871,,,,0.22720493376255035,,,,,,,,,,,,,,,-83.0,0.8120840191841125,-1.8822861909866333,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
297871,,0.0,-0.2199999988079071,,,,,,,-0.00013964259414933622,,,,0.009432987309992313,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
297876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
297879,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
297879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-26,0,15,,,49,0,-1011,-37,0
297879,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297879,,,,,,,32767.0,14981.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298271,,,,,,,,,,,,,,,,,,,,,,0.014222807250916958,2.1531246602535248e-05,,,,,,,,,,,-0.032821834087371826,-3.237277269363403e-05,,,,,,,,,,,,,,,,-1.4615370035171509,0.0005286736413836479,,,,,
298271,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298271,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
298271,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298271,,,,0.22816012799739838,,,,,,,,,,,,,,,-83.0,0.8146437406539917,-1.8805431127548218,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
298271,,0.0,-0.2199999988079071,,,,,,,-0.0008361529908142984,,,,0.010151680558919907,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
298276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
298276,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
298279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-19,0,17,,,47,0,-1018,-46,0
298279,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.2999267578125,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298279,,,,,,,32767.0,14971.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298671,,,,,,,,,,,,,,,,,,,,,,0.014206389896571636,-0.0003596781753003597,,,,,,,,,,,-0.03277754411101341,-0.0002495869994163513,,,,,,,,,,,,,,,,-1.4614070653915405,0.00030802562832832336,,,,,
298671,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298671,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
298671,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298671,,,,0.2293003648519516,,,,,,,,,,,,,,,-83.0,0.8140468597412109,-1.8779890537261963,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
298671,,0.0,-0.2199999988079071,,,,,,,-0.001230532070621848,,,,0.010714479722082615,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
298676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
298676,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
298679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-24,0,9,,,49,0,-1018,-41,0
298679,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298679,,,,,,,32767.0,14972.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299071,,,,,,,,,,,,,,,,,,,,,,0.014240925200283527,-0.0001921490766108036,,,,,,,,,,,-0.03269834443926811,8.205696940422058e-05,,,,,,,,,,,,,,,,-1.4613690376281738,-0.0003544902428984642,,,,,
299071,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299071,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
299071,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299071,,,,0.229655921459198,,,,,,,,,,,,,,,-83.0,0.8158790469169617,-1.8736294507980347,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
299071,,0.0,-0.2199999988079071,,,,,,,-0.002594264689832926,,,,0.010449246503412724,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
299076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
299076,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
299079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-26,0,0,,,48,0,-1019,-39,0
299079,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299079,,,,,,,32767.0,14982.0,99.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299471,,,,,,,,,,,,,,,,,,,,,,0.014283268712460995,0.00032730959355831146,,,,,,,,,,,-0.03266315162181854,0.0006221048533916473,,,,,,,,,,,,,,,,-1.4613087177276611,0.0002010362222790718,,,,,
