,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
8798431,,,,,,,,,,,,,,,,,,,,,,0.013066560961306095,-0.0004376368597149849,,,,,,,,,,,-0.03729759901762009,0.00079398974776268,,,,,,,,,,,,,,,,-1.4816926717758179,0.0007742801681160927,,,,,
8798431,,0.0,-0.20999999344348907,,,,,,,-0.0006456898408941925,,,,0.009048590436577797,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
8799431,,,,,,,,,,,,,,,,,,,,,,0.013088889420032501,0.00034714676439762115,,,,,,,,,,,-0.0374152809381485,-0.0010448843240737915,,,,,,,,,,,,,,,,-1.4816293716430664,-0.0006761243566870689,,,,,
8799431,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799431,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,STANDBY,,,,,,,,,,,,,
8799431,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799431,,,,0.09971435368061066,,,,,,,,,,,,,,,-84.0,0.01876102387905121,-0.054860763251781464,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8799431,,0.0,-0.20999999344348907,,,,,,,9.434561798116192e-05,,,,0.011430413462221622,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,
209500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501,1495,1505,1497,1367,1280,1337,1250,,,,,,,,,,,,,,
8799434,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8799434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-23,0,2,,,51,0,-1026,-43,0
8799436,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.5999755859375,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799436,,,,,,,32767.0,14532.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800431,,,,,,,,,,,,,,,,,,,,,,0.013138478621840477,0.0009183688089251518,,,,,,,,,,,-0.0375603623688221,-0.0004630833864212036,,,,,,,,,,,,,,,,-1.4820382595062256,-0.00020645838230848312,,,,,
8800431,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800431,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
8800431,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800431,,,,0.21415472030639648,,,,,,,,,,,,,,,-84.0,0.0037382279988378286,-0.010927869006991386,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8800431,,0.0,-0.20999999344348907,,,,,,,-0.0010526715777814388,,,,0.022772612050175667,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
210500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
8800434,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8800436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-28,0,15,,,48,0,-1020,-42,0
8800436,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.699951171875,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800436,,,,,,,32767.0,14549.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801353,,,,,,,,,,,,,,,,,,,,,,0.013216554187238216,0.00043027824722230434,,,,,,,,,,,-0.037726178765296936,-0.0004297010600566864,,,,,,,,,,,,,,,,-1.4828909635543823,0.0002856254577636719,,,,,
8801353,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801353,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
8801353,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801353,,,,0.2145773321390152,,,,,,,,,,,,,,,-84.0,0.0037382279988378286,-0.010927869006991386,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8801353,,0.0,-0.20999999344348907,,,,,,,-0.0009054876281879842,,,,0.02669813297688961,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
211425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
8801359,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8801361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-27,0,-2,,,42,0,-1022,-39,0
8801363,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801363,,,,,,,32767.0,14554.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801753,,,,,,,,,,,,,,,,,,,,,,0.013272522017359734,0.0002613561227917671,,,,,,,,,,,-0.03778532147407532,-0.0005989596247673035,,,,,,,,,,,,,,,,-1.4832826852798462,0.0006276722997426987,,,,,
8801753,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801753,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
8801753,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801753,,,,0.21398036181926727,,,,,,,,,,,,,,,-84.0,0.0037382279988378286,-0.010927869006991386,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8801753,,0.0,-0.20999999344348907,,,,,,,0.000310576957417652,,,,0.0298461876809597,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
211823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
8801759,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8801759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,-23,0,10,,,45,0,-1021,-37,0
8801761,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.2999267578125,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801761,,,,,,,32767.0,14541.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802153,,,,,,,,,,,,,,,,,,,,,,0.013239904306828976,0.00021491292864084244,,,,,,,,,,,-0.03783711791038513,-1.1663883924484253e-05,,,,,,,,,,,,,,,,-1.4836342334747314,0.0003943769261240959,,,,,
8802153,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802153,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
8802153,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802153,,,,0.21385005116462708,,,,,,,,,,,,,,,-84.0,0.0037382279988378286,-0.010927869006991386,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8802153,,0.0,-0.20999999344348907,,,,,,,-0.00033607357181608677,,,,0.03262120857834816,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
212223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
8802157,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8802159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-30,0,6,,,52,0,-1021,-39,0
8802159,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.7999267578125,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802159,,,,,,,32767.0,14542.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802554,,,,,,,,,,,,,,,,,,,,,,0.01324462704360485,-0.0005479073151946068,,,,,,,,,,,-0.03781557083129883,-0.0002742558717727661,,,,,,,,,,,,,,,,-1.484069585800171,-2.980045974254608e-05,,,,,
8802554,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802554,,,,,,1,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,
8802554,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802554,,,,0.21338677406311035,,,,,,,,,,,,,,,-84.0,0.0037382279988378286,-0.010927869006991386,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
8802554,,0.0,-0.20999999344348907,,,,,,,0.0013576863566413522,,,,0.03490955010056496,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,
212623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1499,1499,1499,1499,,,,,,,,,,,,,,
8802559,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,,,,,,,,,,,
8802560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,-25,0,5,,,45,0,-1018,-39,0
8802561,,,,,,,,,,,,0.0,,,,,,,,,,,,1029.5999755859375,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802561,,,,,,,32767.0,14541.0,96.0,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
