,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
2036687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036690,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.4000244140625,3149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036690,,,,,,,32767.0,14880.0,99.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036780,,,,,,,,,,,,,,,,,,,,,,0.014325056225061417,-9.14381816983223e-05,,,,,,,,,,,-0.033929865807294846,-0.0006141215562820435,,,,,,,,,,,,,,,,-1.5007290840148926,-0.00038161780685186386,,,,,
2036780,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036780,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2036780,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036780,,,,0.22997111082077026,,,,,,,,,,,,,,,-85.0,0.820849597454071,-1.9441019296646118,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2036780,,0.0,-0.2199999988079071,,,,,,,0.000728518352843821,,,,0.006257282570004463,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2036785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
2036785,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2036787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-25,0,3,,,48,0,-1018,-35,0
2036787,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.2999267578125,3149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036787,,,,,,,32767.0,14878.0,99.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036880,,,,,,,,,,,,,,,,,,,,,,0.014333304017782211,-0.0003580041229724884,,,,,,,,,,,-0.03394661843776703,-0.00017949193716049194,,,,,,,,,,,,,,,,-1.5007089376449585,0.0005874615162611008,,,,,
2036880,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036880,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
2036880,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
