4889681,,,,,,,,,,,,,,,,,,,,,,0.014017493464052677,-0.0004367646761238575,,,,,,,,,,,-0.03571842983365059,0.0002503618597984314,,,,,,,,,,,,,,,,-1.5097856521606445,4.2895786464214325e-05,,,,,
4889681,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889681,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
4889681,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889681,,,,0.0010984610999003053,,,,,,,,,,,,,,,-86.0,0.8031030893325806,-2.0462698936462402,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4889681,,0.0,-0.2199999988079071,,,,,,,-0.0007484992383979261,,,,0.006100452039390802,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
594717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
4889689,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
4889689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,-26,0,7,,,49,0,-1019,-39,0
4889689,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.9000244140625,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889689,,,,,,,32767.0,14777.0,98.0,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
