,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
3675318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675318,,,,0.22404494881629944,,,,,,,,,,,,,,,-87.0,0.81280118227005,-1.9769959449768066,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3675318,,0.0,-0.2199999988079071,,,,,,,0.003608447266742587,,,,0.005448540672659874,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3675321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3675321,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3675321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-19,0,8,,,54,0,-1022,-40,0
3675323,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0,3164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675323,,,,,,,32767.0,14826.0,98.0,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675417,,,,,,,,,,,,,,,,,,,,,,0.014177529141306877,-7.760385051369667e-05,,,,,,,,,,,-0.034499019384384155,0.0003243274986743927,,,,,,,,,,,,,,,,-1.5219157934188843,0.0004541371017694473,,,,,
3675418,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
