,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
177316,,,,,,,,,,,,,,,,,,,,,,0.00045345802209340036,-0.0009849956259131432,,,,,,,,,,,-0.053602613508701324,-0.0008934885263442993,,,,,,,,,,,,,,,,-1.5605592727661133,-0.0028831129893660545,,,,,
177316,,,,,-180,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177316,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
177316,4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177316,,,,0.1877184808254242,,,,,,,,,,,,,,,-89.0,0.026103785261511803,-3.070963144302368,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
177316,,0.0,-0.17999999225139618,,,,,,,-0.011468913406133652,,,,0.08734447509050369,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
177319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
177319,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
177319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-31,0,50,,,12,0,-986,-23,0
177321,,,,,,,,,,,,0.0,,,,,,,,,,,,1026.5999755859375,2624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177321,,,,,,,32767.0,15371.0,99.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177971,,,,,,,,,,,,,,,,,,,,,,0.00038565517752431333,-0.0008700466714799404,,,,,,,,,,,-0.05366562679409981,-0.0010038763284683228,,,,,,,,,,,,,,,,-1.560800552368164,-0.002975775860249996,,,,,
177971,,,,,-180,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177971,,,,,,0,,,,,,,0,,,,,ALT_HOLD,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
177971,4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
