,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
7175099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175099,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175099,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175099,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175099,,,,0.22022086381912231,,,,,,,,,,,,,,,-87.0,0.8003913760185242,-2.050398111343384,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175099,,0.0,-0.20999999344348907,,,,,,,-0.0004967948189005256,,,,0.005512736737728119,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175101,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-26,0,6,,,48,0,-1022,-32,0
7175104,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.2999267578125,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175104,,,,,,,32767.0,14644.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175199,,,,,,,,,,,,,,,,,,,,,,0.013962836936116219,-0.0001879557967185974,,,,,,,,,,,-0.03576524183154106,0.0002894103527069092,,,,,,,,,,,,,,,,-1.522574782371521,0.00013440847396850586,,,,,
7175199,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175199,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175199,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175199,,,,0.220094233751297,,,,,,,,,,,,,,,-87.0,0.8000115156173706,-2.0491974353790283,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175199,,0.0,-0.2199999988079071,,,,,,,-0.0007528905989602208,,,,0.005859103053808212,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175201,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-25,0,2,,,45,0,-1016,-37,0
7175204,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175204,,,,,,,32767.0,14644.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175299,,,,,,,,,,,,,,,,,,,,,,0.013961524702608585,0.00015796907246112823,,,,,,,,,,,-0.03577747195959091,-0.0001996643841266632,,,,,,,,,,,,,,,,-1.5225828886032104,-9.773392230272293e-05,,,,,
7175299,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175299,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175299,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175299,,,,0.21998557448387146,,,,,,,,,,,,,,,-87.0,0.7999362945556641,-2.049898386001587,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175299,,0.0,-0.2199999988079071,,,,,,,-0.000737202528398484,,,,0.005351690109819174,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175301,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-23,0,9,,,49,0,-1013,-41,0
7175304,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.4000244140625,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175304,,,,,,,32767.0,14645.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175399,,,,,,,,,,,,,,,,,,,,,,0.013955829665064812,-4.8535410314798355e-05,,,,,,,,,,,-0.035787053406238556,-5.4758042097091675e-05,,,,,,,,,,,,,,,,-1.5226119756698608,-0.0001421421766281128,,,,,
7175399,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175399,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175399,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175399,,,,0.22003372013568878,,,,,,,,,,,,,,,-87.0,0.7996100187301636,-2.0504472255706787,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175399,,0.0,-0.20999999344348907,,,,,,,-0.0009805792942643166,,,,0.004854338709264994,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175402,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,-24,0,8,,,50,0,-1018,-35,0
7175404,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.199951171875,3172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175404,,,,,,,32767.0,14642.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175499,,,,,,,,,,,,,,,,,,,,,,0.013940555974841118,0.0003181970678269863,,,,,,,,,,,-0.03579467162489891,-0.0001904033124446869,,,,,,,,,,,,,,,,-1.5226149559020996,4.291161894798279e-05,,,,,
7175499,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175499,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175499,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175499,,,,0.22012074291706085,,,,,,,,,,,,,,,-87.0,0.7987349033355713,-2.0508835315704346,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175499,,0.0,-0.2199999988079071,,,,,,,-0.0009325316059403121,,,,0.004531577695161104,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175501,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-25,0,2,,,50,0,-1019,-40,0
7175504,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5999755859375,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175504,,,,,,,32767.0,14640.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175599,,,,,,,,,,,,,,,,,,,,,,0.013912245631217957,-6.452156230807304e-05,,,,,,,,,,,-0.035797055810689926,0.00013493746519088745,,,,,,,,,,,,,,,,-1.5226216316223145,0.00026256125420331955,,,,,
7175599,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175599,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175599,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175599,,,,0.2201184779405594,,,,,,,,,,,,,,,-87.0,0.7971128821372986,-2.051020383834839,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175599,,0.0,-0.2199999988079071,,,,,,,-0.0007432702113874257,,,,0.004129499662667513,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175601,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,-31,0,6,,,48,0,-1024,-39,0
7175604,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.4000244140625,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175604,,,,,,,32767.0,14645.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175699,,,,,,,,,,,,,,,,,,,,,,0.013892736285924911,-0.0001312452368438244,,,,,,,,,,,-0.03583595156669617,0.0006455592811107635,,,,,,,,,,,,,,,,-1.522666573524475,-0.00015628989785909653,,,,,
7175699,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175699,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175699,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175699,,,,0.22030581533908844,,,,,,,,,,,,,,,-87.0,0.7959950566291809,-2.053248643875122,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175699,,0.0,-0.20999999344348907,,,,,,,-0.0009601836791262031,,,,0.004396751988679171,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175701,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-28,0,12,,,43,0,-1022,-35,0
7175704,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175704,,,,,,,32767.0,14644.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175799,,,,,,,,,,,,,,,,,,,,,,0.0139034204185009,0.00025306176394224167,,,,,,,,,,,-0.035826995968818665,-3.547593951225281e-05,,,,,,,,,,,,,,,,-1.5227138996124268,-0.0004801535978913307,,,,,
7175799,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175799,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175799,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175799,,,,0.22044266760349274,,,,,,,,,,,,,,,-87.0,0.796607255935669,-2.0527355670928955,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175799,,0.0,-0.2199999988079071,,,,,,,-0.00031575406319461763,,,,0.00490601034834981,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175801,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,-25,0,-1,,,50,0,-1020,-37,0
7175804,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.4000244140625,3172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175804,,,,,,,32767.0,14646.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175899,,,,,,,,,,,,,,,,,,,,,,0.013887376524508,-0.0002544000744819641,,,,,,,,,,,-0.03585962951183319,-0.0004942305386066437,,,,,,,,,,,,,,,,-1.5227317810058594,0.00025492627173662186,,,,,
7175899,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175899,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175899,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175899,,,,0.22035479545593262,,,,,,,,,,,,,,,-87.0,0.7961444854736328,-2.054218292236328,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175899,,0.0,-0.2199999988079071,,,,,,,-0.0005612128297798336,,,,0.005291566252708435,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2880934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7175902,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7175904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-28,0,3,,,50,0,-1012,-39,0
7175907,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.4000244140625,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175907,,,,,,,32767.0,14649.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175999,,,,,,,,,,,,,,,,,,,,,,0.013872954994440079,-1.933891326189041e-05,,,,,,,,,,,-0.035842522978782654,0.00021635740995407104,,,,,,,,,,,,,,,,-1.5227651596069336,-0.00035315006971359253,,,,,
7175999,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175999,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7175999,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175999,,,,0.2203470915555954,,,,,,,,,,,,,,,-87.0,0.7948616147041321,-2.0536255836486816,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7175999,,0.0,-0.2199999988079071,,,,,,,-0.0008963355212472379,,,,0.006204589735716581,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2881034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7176001,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7176004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-25,0,12,,,53,0,-1018,-39,0
7176004,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.4000244140625,3172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176004,,,,,,,32767.0,14643.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176099,,,,,,,,,,,,,,,,,,,,,,0.01386097352951765,-2.1760817617177963e-05,,,,,,,,,,,-0.035845573991537094,3.0178576707839966e-05,,,,,,,,,,,,,,,,-1.5227936506271362,-0.0008219964802265167,,,,,
7176099,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176099,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7176099,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176099,,,,0.22036808729171753,,,,,,,,,,,,,,,-87.0,0.7941752672195435,-2.053800106048584,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7176099,,0.0,-0.20999999344348907,,,,,,,-0.0005982931470498443,,,,0.005207556299865246,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2881135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
7176104,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
7176104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,-28,0,7,,,46,0,-1022,-40,0
7176107,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.0999755859375,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176107,,,,,,,32767.0,14640.0,97.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176199,,,,,,,,,,,,,,,,,,,,,,0.013869701884686947,0.00048731290735304356,,,,,,,,,,,-0.03584780544042587,-0.0005844347178936005,,,,,,,,,,,,,,,,-1.522786259651184,-1.7569400370121002e-05,,,,,
7176199,,,,,-210,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176199,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
7176199,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176199,,,,0.22038346529006958,,,,,,,,,,,,,,,-87.0,0.7946751117706299,-2.0539283752441406,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
7176199,,0.0,-0.20999999344348907,,,,,,,-0.0007444501970894635,,,,0.005398924462497234,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
