5100628,,,,,,,,,,,,,,,,,,,,,,0.013845325447618961,2.8925947844982147e-05,,,,,,,,,,,-0.03575696796178818,0.0001546815037727356,,,,,,,,,,,,,,,,-1.512186884880066,0.0003435136750340462,,,,,
5100628,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100628,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
5100628,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100628,,,,-0.002588138449937105,,,,,,,,,,,,,,,-86.0,0.7934570908546448,-2.0483450889587402,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5100628,,0.0,-0.2199999988079071,,,,,,,0.0010151229798793793,,,,0.011133323423564434,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
805663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
5100633,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
5100633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-25,0,5,,,46,0,-1023,-39,0
5100633,,,,,,,,,,,,0.0,,,,,,,,,,,,1030.5999755859375,3166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100633,,,,,,,32767.0,14762.0,97.0,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
