,Vcc,airspeed,alt,alt_error,altgps,armed,bat_temp,bat_voltage,battery %,climb,current,differential_pressure,ekf,groundspeed,heading,lat,lon,mode,nav_bearing,nav_pitch,nav_roll,pitch,pitchspeed,pressure,pressure_temperature,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc8,roll,rollspeed,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8,state,throttle,wp_dist,xacc,xgyro,xmag,yacc,yaw,yawspeed,ygyro,ymag,zacc,zgyro,zmag
3714799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714892,,,,,,,,,,,,,,,,,,,,,,0.014225796796381474,0.00034847785718739033,,,,,,,,,,,-0.03460347652435303,5.085021257400513e-05,,,,,,,,,,,,,,,,-1.5217856168746948,-0.00044831447303295135,,,,,
3714892,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714892,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
3714892,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714892,,,,0.22813096642494202,,,,,,,,,,,,,,,-87.0,0.81507807970047,-1.9826328754425049,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3714892,,0.0,-0.2199999988079071,,,,,,,-0.0034025078639388084,,,,0.007447206415235996,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3714896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3714896,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3714896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-25,0,8,,,50,0,-1018,-37,0
3714897,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714897,,,,,,,32767.0,14818.0,98.0,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714992,,,,,,,,,,,,,,,,,,,,,,0.014212623238563538,-7.295561954379082e-05,,,,,,,,,,,-0.03460507094860077,-0.00022644177079200745,,,,,,,,,,,,,,,,-1.5218228101730347,-0.0003138752654194832,,,,,
3714992,,,,,-220,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714992,,,,,,0,,,,,,,0,,,,,MANUAL,,,,,,,,,,,,,,,,,,,,,,,,,,CRITICAL,,,,,,,,,,,,,
3714992,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714992,,,,0.22843772172927856,,,,,,,,,,,,,,,-87.0,0.8144128322601318,-1.9827446937561035,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3714992,,0.0,-0.2199999988079071,,,,,,,-0.00337089691311121,,,,0.006557659711688757,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
3714995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,1500,1500,,,,,,,,,,,,,,
3714997,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1500,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3714997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,-23,0,6,,,46,0,-1021,-38,0
3714999,,,,,,,,,,,,0.0,,,,,,,,,,,,1031.0999755859375,3163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
